census_year,geo_name,category,sub_category,variable_name,total,male,female,flag_total,flag_male,flag_female,geo_location,data_notes,geo_code
2016,Yukon,Total - Aboriginal ancestry for the population in private households - 25% sample data,Aboriginal and non-Aboriginal ancestries,Métis; Inuit and non-Aboriginal ancestries,10,10,0,,,,<a target='_blank' href='https://yukon.maps.arcgis.com/apps/dashboards/f500beb3f949470e94edf7880dbc0561#GEO_CODE=6001'>View boundary on map</a>,,6001
2016,Yukon,Total - Aboriginal ancestry for the population in private households - 25% sample data,Aboriginal and non-Aboriginal ancestries,First Nations (North American Indian); Métis; Inuit and non-Aboriginal ancestries,0,0,0,,,,<a target='_blank' href='https://yukon.maps.arcgis.com/apps/dashboards/f500beb3f949470e94edf7880dbc0561#GEO_CODE=6001'>View boundary on map</a>,,6001
2016,Yukon,Total - Aboriginal ancestry for the population in private households - 25% sample data,,Non-Aboriginal ancestry (only),26790,13645,13145,,,,<a target='_blank' href='https://yukon.maps.arcgis.com/apps/dashboards/f500beb3f949470e94edf7880dbc0561#GEO_CODE=6001'>View boundary on map</a>,<a target='_blank' href='https://community-statistics.service.yukon.ca/pages/census-2016-data-notes#datanote94'>94</a>,6001
2016,Whitehorse - Area,,,Total - Aboriginal identity for the population in private households - 25% sample data,27655,13755,13905,,,,<a target='_blank' href='https://yukon.maps.arcgis.com/apps/dashboards/f500beb3f949470e94edf7880dbc0561#GEO_CODE=990'>View boundary on map</a>,<a target='_blank' href='https://community-statistics.service.yukon.ca/pages/census-2016-data-notes#datanote79'>79</a>,990
2016,Whitehorse - Area,Total - Aboriginal identity for the population in private households - 25% sample data,,Aboriginal identity,4840,2230,2610,,,,<a target='_blank' href='https://yukon.maps.arcgis.com/apps/dashboards/f500beb3f949470e94edf7880dbc0561#GEO_CODE=990'>View boundary on map</a>,<a target='_blank' href='https://community-statistics.service.yukon.ca/pages/census-2016-data-notes#datanote80'>80</a>,990
2016,Whitehorse - Area,Total - Aboriginal identity for the population in private households - 25% sample data,Aboriginal identity,Single Aboriginal responses,4640,2105,2530,,,,<a target='_blank' href='https://yukon.maps.arcgis.com/apps/dashboards/f500beb3f949470e94edf7880dbc0561#GEO_CODE=990'>View boundary on map</a>,<a target='_blank' href='https://community-statistics.service.yukon.ca/pages/census-2016-data-notes#datanote81'>81</a>,990
2016,Whitehorse - Area,Total - Aboriginal identity for the population in private households - 25% sample data,Aboriginal identity,First Nations (North American Indian),3565,1685,1875,,,,<a target='_blank' href='https://yukon.maps.arcgis.com/apps/dashboards/f500beb3f949470e94edf7880dbc0561#GEO_CODE=990'>View boundary on map</a>,<a target='_blank' href='https://community-statistics.service.yukon.ca/pages/census-2016-data-notes#datanote82'>82</a>,990
2016,Whitehorse - Area,Total - Aboriginal identity for the population in private households - 25% sample data,Aboriginal identity,Métis,865,345,520,,,,<a target='_blank' href='https://yukon.maps.arcgis.com/apps/dashboards/f500beb3f949470e94edf7880dbc0561#GEO_CODE=990'>View boundary on map</a>,,990
2016,Whitehorse - Area,Total - Aboriginal identity for the population in private households - 25% sample data,Aboriginal identity,Inuk (Inuit),210,75,135,,,,<a target='_blank' href='https://yukon.maps.arcgis.com/apps/dashboards/f500beb3f949470e94edf7880dbc0561#GEO_CODE=990'>View boundary on map</a>,,990
2016,Whitehorse - Area,Total - Aboriginal identity for the population in private households - 25% sample data,Aboriginal identity,Multiple Aboriginal responses,135,80,60,,,,<a target='_blank' href='https://yukon.maps.arcgis.com/apps/dashboards/f500beb3f949470e94edf7880dbc0561#GEO_CODE=990'>View boundary on map</a>,<a target='_blank' href='https://community-statistics.service.yukon.ca/pages/census-2016-data-notes#datanote83'>83</a>,990
2016,Whitehorse - Area,Total - Aboriginal identity for the population in private households - 25% sample data,Aboriginal identity,Aboriginal responses not included elsewhere,65,40,25,,,,<a target='_blank' href='https://yukon.maps.arcgis.com/apps/dashboards/f500beb3f949470e94edf7880dbc0561#GEO_CODE=990'>View boundary on map</a>,<a target='_blank' href='https://community-statistics.service.yukon.ca/pages/census-2016-data-notes#datanote84'>84</a>,990
2016,Whitehorse - Area,Total - Aboriginal identity for the population in private households - 25% sample data,,Non-Aboriginal identity,22820,11530,11295,,,,<a target='_blank' href='https://yukon.maps.arcgis.com/apps/dashboards/f500beb3f949470e94edf7880dbc0561#GEO_CODE=990'>View boundary on map</a>,,990
2016,Whitehorse - Area,,,Total - Population by Registered or Treaty Indian status for the population in private households - 25% sample data,27655,13755,13905,,,,<a target='_blank' href='https://yukon.maps.arcgis.com/apps/dashboards/f500beb3f949470e94edf7880dbc0561#GEO_CODE=990'>View boundary on map</a>,<a target='_blank' href='https://community-statistics.service.yukon.ca/pages/census-2016-data-notes#datanote85'>85</a>,990
2016,Whitehorse - Area,Total - Population by Registered or Treaty Indian status for the population in private households - 25% sample data,,Registered or Treaty Indian,2920,1445,1475,,,,<a target='_blank' href='https://yukon.maps.arcgis.com/apps/dashboards/f500beb3f949470e94edf7880dbc0561#GEO_CODE=990'>View boundary on map</a>,<a target='_blank' href='https://community-statistics.service.yukon.ca/pages/census-2016-data-notes#datanote86'>86</a>,990
2016,Whitehorse - Area,Total - Population by Registered or Treaty Indian status for the population in private households - 25% sample data,,Not a Registered or Treaty Indian,24740,12310,12425,,,,<a target='_blank' href='https://yukon.maps.arcgis.com/apps/dashboards/f500beb3f949470e94edf7880dbc0561#GEO_CODE=990'>View boundary on map</a>,,990
2016,Whitehorse - Area,,,Total - Aboriginal ancestry for the population in private households - 25% sample data,27660,13755,13905,,,,<a target='_blank' href='https://yukon.maps.arcgis.com/apps/dashboards/f500beb3f949470e94edf7880dbc0561#GEO_CODE=990'>View boundary on map</a>,<a target='_blank' href='https://community-statistics.service.yukon.ca/pages/census-2016-data-notes#datanote87'>87</a>,990
