census_year,geo_name,category,subcategory,variable_name,total,male,female,flag_total,flag_male,flag_female,geo_location,data_notes,geo_code
2011,Whitehorse - City,Total population aged 25 to 64 years by highest certificate; diploma or degree,,Postsecondary certificate; diploma or degree,9435,4335,5105,,,,,<a target='_blank' href='https://community-statistics.service.yukon.ca/pages/census-2011-data-notes#nhs72'>72</a>,6001009
2011,Whitehorse - City,Total population aged 25 to 64 years by highest certificate; diploma or degree,Postsecondary certificate; diploma or degree,Apprenticeship or trades certificate or diploma,1670,1205,465,,,,,<a target='_blank' href='https://community-statistics.service.yukon.ca/pages/census-2011-data-notes#nhs73'>73</a>,6001009
2011,Whitehorse - City,Total population aged 25 to 64 years by highest certificate; diploma or degree,Postsecondary certificate; diploma or degree,College; CEGEP or other non-university certificate or diploma,3140,1250,1885,,,,,,6001009
2011,Whitehorse - City,Total population aged 25 to 64 years by highest certificate; diploma or degree,Postsecondary certificate; diploma or degree,University certificate or diploma below bachelor level,660,230,430,,,,,<a target='_blank' href='https://community-statistics.service.yukon.ca/pages/census-2011-data-notes#nhs74'>74</a>,6001009
2011,Whitehorse - City,Total population aged 25 to 64 years by highest certificate; diploma or degree,Postsecondary certificate; diploma or degree,University certificate; diploma or degree at bachelor level or above,3965,1645,2320,,,,,,6001009
2011,Whitehorse - City,Total population aged 25 to 64 years by highest certificate; diploma or degree,Postsecondary certificate; diploma or degree,Bachelor's degree,2655,1075,1575,,,,,,6001009
2011,Whitehorse - City,Total population aged 25 to 64 years by highest certificate; diploma or degree,Postsecondary certificate; diploma or degree,University certificate; diploma or degree above bachelor level,1315,570,745,,,,,<a target='_blank' href='https://community-statistics.service.yukon.ca/pages/census-2011-data-notes#nhs75'>75</a>,6001009
2011,Whitehorse - City,,,Total population aged 15 years and over by major field of study - Classification of Instructional Programs (CIP) 2011,18635,9185,9450,,,,,<a target='_blank' href='https://community-statistics.service.yukon.ca/pages/census-2011-data-notes#nhs76'>76</a>,6001009
2011,Whitehorse - City,Total population aged 15 years and over by major field of study - Classification of Instructional Programs (CIP) 2011,,No postsecondary certificate; diploma or degree,7695,4060,3635,,,,,<a target='_blank' href='https://community-statistics.service.yukon.ca/pages/census-2011-data-notes#nhs77'>77</a>,6001009
2011,Whitehorse - City,Total population aged 15 years and over by major field of study - Classification of Instructional Programs (CIP) 2011,,Education,955,250,705,,,,,,6001009
2011,Whitehorse - City,Total population aged 15 years and over by major field of study - Classification of Instructional Programs (CIP) 2011,,Visual and performing arts; and communications technologies,255,95,165,,,,,,6001009
2011,Whitehorse - City,Total population aged 15 years and over by major field of study - Classification of Instructional Programs (CIP) 2011,,Humanities,590,250,345,,,,,,6001009
2011,Whitehorse - City,Total population aged 15 years and over by major field of study - Classification of Instructional Programs (CIP) 2011,,Social and behavioural sciences and law,1335,445,890,,,,,,6001009
2011,Whitehorse - City,Total population aged 15 years and over by major field of study - Classification of Instructional Programs (CIP) 2011,,Business; management and public administration,2140,560,1580,,,,,,6001009
2011,Whitehorse - City,Total population aged 15 years and over by major field of study - Classification of Instructional Programs (CIP) 2011,,Physical and life sciences and technologies,490,265,225,,,,,,6001009
2011,Whitehorse - City,Total population aged 15 years and over by major field of study - Classification of Instructional Programs (CIP) 2011,,Mathematics; computer and information sciences,355,190,170,,,,,,6001009
