census_year,geo_name,category,subcategory,variable_name,total,male,female,flag_total,flag_male,flag_female,geo_location,data_notes,geo_code
2011,Watson Lake Region,Total number of occupied private dwellings by period of construction,,1981 to 1990,120,,,,,,,,YBS003032033034035
2011,Watson Lake Region,Total number of occupied private dwellings by period of construction,,1991 to 2000,65,,,,,,,,YBS003032033034035
2011,Watson Lake Region,Total number of occupied private dwellings by period of construction,,2001 to 2005,10,,,,,,,,YBS003032033034035
2011,Watson Lake Region,Total number of occupied private dwellings by period of construction,,2006 to 2011,25,,,,,,,,YBS003032033034035
2011,Watson Lake Region,,,Total number of occupied private dwellings by number of rooms,460,,,,,,,,YBS003032033034035
2011,Watson Lake Region,Total number of occupied private dwellings by number of rooms,,1 to 4 rooms,140,,,,,,,,YBS003032033034035
2011,Watson Lake Region,Total number of occupied private dwellings by number of rooms,,5 rooms,80,,,,,,,,YBS003032033034035
2011,Watson Lake Region,Total number of occupied private dwellings by number of rooms,,6 rooms,85,,,,,,,,YBS003032033034035
2011,Watson Lake Region,Total number of occupied private dwellings by number of rooms,,7 rooms,55,,,,,,,,YBS003032033034035
2011,Watson Lake Region,Total number of occupied private dwellings by number of rooms,,8 or more rooms,100,,,,,,,,YBS003032033034035
2011,Watson Lake Region,,,Average number of rooms per dwelling,6,,,,,,,,YBS003032033034035
2011,Watson Lake Region,,,Total number of occupied private dwellings by number of bedrooms,460,,,,,,,,YBS003032033034035
2011,Watson Lake Region,Total number of occupied private dwellings by number of bedrooms,,0 to 1 bedroom,60,,,,,,,,YBS003032033034035
2011,Watson Lake Region,Total number of occupied private dwellings by number of bedrooms,,2 bedrooms,150,,,,,,,,YBS003032033034035
2011,Watson Lake Region,Total number of occupied private dwellings by number of bedrooms,,3 bedrooms,160,,,,,,,,YBS003032033034035
2011,Watson Lake Region,Total number of occupied private dwellings by number of bedrooms,,4 or more bedrooms,95,,,,,,,,YBS003032033034035
