census_year,geo_name,category,subcategory,variable_name,topic,total,male,female,flag_total,flag_male,flag_female,geo_location,data_notes,geo_code
2011,Alaska Highway North Region,Total population in private households by ethnic origins,European origins,Maltese,Ethnic origin population,0,,,,,,,,YBS042039049018
2011,Alaska Highway North Region,Total population in private households by ethnic origins,European origins,Montenegrin,Ethnic origin population,0,,,,,,,,YBS042039049018
2011,Alaska Highway North Region,Total population in private households by ethnic origins,European origins,Portuguese,Ethnic origin population,0,,,,,,,,YBS042039049018
2011,Alaska Highway North Region,Total population in private households by ethnic origins,European origins,Serbian,Ethnic origin population,0,,,,,,,,YBS042039049018
2011,Alaska Highway North Region,Total population in private households by ethnic origins,European origins,Sicilian,Ethnic origin population,0,,,,,,,,YBS042039049018
2011,Alaska Highway North Region,Total population in private households by ethnic origins,European origins,Slovenian,Ethnic origin population,10,,,,,,,,YBS042039049018
2011,Alaska Highway North Region,Total population in private households by ethnic origins,European origins,Spanish,Ethnic origin population,0,,,,,,,,YBS042039049018
2011,Alaska Highway North Region,Total population in private households by ethnic origins,European origins,Yugoslavian; n.o.s.,Ethnic origin population,0,,,,,,,,YBS042039049018
2011,Alaska Highway North Region,Total population in private households by ethnic origins,European origins,Southern European origins; n.i.e.,Ethnic origin population,0,,,,,,,,YBS042039049018
2011,Alaska Highway North Region,Total population in private households by ethnic origins,European origins,Other European origins,Ethnic origin population,0,,,,,,,,YBS042039049018
2011,Alaska Highway North Region,Total population in private households by ethnic origins,European origins,Basque,Ethnic origin population,0,,,,,,,,YBS042039049018
2011,Alaska Highway North Region,Total population in private households by ethnic origins,European origins,Jewish,Ethnic origin population,0,,,,,,,,YBS042039049018
2011,Alaska Highway North Region,Total population in private households by ethnic origins,European origins,Roma (Gypsy),Ethnic origin population,0,,,,,,,,YBS042039049018
2011,Alaska Highway North Region,Total population in private households by ethnic origins,European origins,Slavic; n.o.s.,Ethnic origin population,0,,,,,,,,YBS042039049018
2011,Alaska Highway North Region,Total population in private households by ethnic origins,European origins,Other European origins; n.i.e.,Ethnic origin population,0,,,,,,,,YBS042039049018
2011,Alaska Highway North Region,Total population in private households by ethnic origins,,Caribbean origins,Ethnic origin population,0,,,,,,,,YBS042039049018
2011,Alaska Highway North Region,Total population in private households by ethnic origins,Caribbean origins,Antiguan,Ethnic origin population,0,,,,,,,,YBS042039049018
2011,Alaska Highway North Region,Total population in private households by ethnic origins,Caribbean origins,Bahamian,Ethnic origin population,0,,,,,,,,YBS042039049018
2011,Alaska Highway North Region,Total population in private households by ethnic origins,Caribbean origins,Barbadian,Ethnic origin population,0,,,,,,,,YBS042039049018
2011,Alaska Highway North Region,Total population in private households by ethnic origins,Caribbean origins,Bermudan,Ethnic origin population,0,,,,,,,,YBS042039049018
2011,Alaska Highway North Region,Total population in private households by ethnic origins,Caribbean origins,Carib,Ethnic origin population,0,,,,,,,,YBS042039049018
2011,Alaska Highway North Region,Total population in private households by ethnic origins,Caribbean origins,Cuban,Ethnic origin population,0,,,,,,,,YBS042039049018
2011,Alaska Highway North Region,Total population in private households by ethnic origins,Caribbean origins,Dominican,Ethnic origin population,0,,,,,,,,YBS042039049018
2011,Alaska Highway North Region,Total population in private households by ethnic origins,Caribbean origins,Grenadian,Ethnic origin population,0,,,,,,,,YBS042039049018
2011,Alaska Highway North Region,Total population in private households by ethnic origins,Caribbean origins,Haitian,Ethnic origin population,0,,,,,,,,YBS042039049018
2011,Alaska Highway North Region,Total population in private households by ethnic origins,Caribbean origins,Jamaican,Ethnic origin population,0,,,,,,,,YBS042039049018
2011,Alaska Highway North Region,Total population in private households by ethnic origins,Caribbean origins,Kittitian/Nevisian,Ethnic origin population,0,,,,,,,,YBS042039049018
2011,Alaska Highway North Region,Total population in private households by ethnic origins,Caribbean origins,Martinican,Ethnic origin population,0,,,,,,,,YBS042039049018
2011,Alaska Highway North Region,Total population in private households by ethnic origins,Caribbean origins,Montserratan,Ethnic origin population,0,,,,,,,,YBS042039049018
2011,Alaska Highway North Region,Total population in private households by ethnic origins,Caribbean origins,Puerto Rican,Ethnic origin population,0,,,,,,,,YBS042039049018
2011,Alaska Highway North Region,Total population in private households by ethnic origins,Caribbean origins,St. Lucian,Ethnic origin population,0,,,,,,,,YBS042039049018
2011,Alaska Highway North Region,Total population in private households by ethnic origins,Caribbean origins,Trinidadian/Tobagonian,Ethnic origin population,0,,,,,,,,YBS042039049018
2011,Alaska Highway North Region,Total population in private households by ethnic origins,Caribbean origins,Vincentian/Grenadinian,Ethnic origin population,0,,,,,,,,YBS042039049018
2011,Alaska Highway North Region,Total population in private households by ethnic origins,Caribbean origins,West Indian; n.o.s.,Ethnic origin population,0,,,,,,,,YBS042039049018
2011,Alaska Highway North Region,Total population in private households by ethnic origins,Caribbean origins,Caribbean origins; n.i.e.,Ethnic origin population,0,,,,,,,,YBS042039049018
2011,Alaska Highway North Region,Total population in private households by ethnic origins,,Latin; Central and South American origins,Ethnic origin population,0,,,,,,,,YBS042039049018
2011,Alaska Highway North Region,Total population in private households by ethnic origins,Latin; Central and South American origins,Aboriginal from Central/South America (except Maya),Ethnic origin population,0,,,,,,,,YBS042039049018
2011,Alaska Highway North Region,Total population in private households by ethnic origins,Latin; Central and South American origins,Argentinian,Ethnic origin population,0,,,,,,,,YBS042039049018
2011,Alaska Highway North Region,Total population in private households by ethnic origins,Latin; Central and South American origins,Belizean,Ethnic origin population,0,,,,,,,,YBS042039049018
2011,Alaska Highway North Region,Total population in private households by ethnic origins,Latin; Central and South American origins,Bolivian,Ethnic origin population,0,,,,,,,,YBS042039049018
2011,Alaska Highway North Region,Total population in private households by ethnic origins,Latin; Central and South American origins,Brazilian,Ethnic origin population,0,,,,,,,,YBS042039049018
2011,Alaska Highway North Region,Total population in private households by ethnic origins,Latin; Central and South American origins,Chilean,Ethnic origin population,0,,,,,,,,YBS042039049018
2011,Alaska Highway North Region,Total population in private households by ethnic origins,Latin; Central and South American origins,Colombian,Ethnic origin population,0,,,,,,,,YBS042039049018
2011,Alaska Highway North Region,Total population in private households by ethnic origins,Latin; Central and South American origins,Costa Rican,Ethnic origin population,0,,,,,,,,YBS042039049018
2011,Alaska Highway North Region,Total population in private households by ethnic origins,Latin; Central and South American origins,Ecuadorian,Ethnic origin population,0,,,,,,,,YBS042039049018
2011,Alaska Highway North Region,Total population in private households by ethnic origins,Latin; Central and South American origins,Guatemalan,Ethnic origin population,0,,,,,,,,YBS042039049018
2011,Alaska Highway North Region,Total population in private households by ethnic origins,Latin; Central and South American origins,Guyanese,Ethnic origin population,0,,,,,,,,YBS042039049018
2011,Alaska Highway North Region,Total population in private households by ethnic origins,Latin; Central and South American origins,Hispanic,Ethnic origin population,0,,,,,,,,YBS042039049018
2011,Alaska Highway North Region,Total population in private households by ethnic origins,Latin; Central and South American origins,Honduran,Ethnic origin population,0,,,,,,,,YBS042039049018
2011,Alaska Highway North Region,Total population in private households by ethnic origins,Latin; Central and South American origins,Maya,Ethnic origin population,0,,,,,,,,YBS042039049018
2011,Alaska Highway North Region,Total population in private households by ethnic origins,Latin; Central and South American origins,Mexican,Ethnic origin population,0,,,,,,,,YBS042039049018
2011,Alaska Highway North Region,Total population in private households by ethnic origins,Latin; Central and South American origins,Nicaraguan,Ethnic origin population,0,,,,,,,,YBS042039049018
2011,Alaska Highway North Region,Total population in private households by ethnic origins,Latin; Central and South American origins,Panamanian,Ethnic origin population,0,,,,,,,,YBS042039049018
2011,Alaska Highway North Region,Total population in private households by ethnic origins,Latin; Central and South American origins,Paraguayan,Ethnic origin population,0,,,,,,,,YBS042039049018
2011,Alaska Highway North Region,Total population in private households by ethnic origins,Latin; Central and South American origins,Peruvian,Ethnic origin population,0,,,,,,,,YBS042039049018
2011,Alaska Highway North Region,Total population in private households by ethnic origins,Latin; Central and South American origins,Salvadorean,Ethnic origin population,0,,,,,,,,YBS042039049018
2011,Alaska Highway North Region,Total population in private households by ethnic origins,Latin; Central and South American origins,Uruguayan,Ethnic origin population,0,,,,,,,,YBS042039049018
2011,Alaska Highway North Region,Total population in private households by ethnic origins,Latin; Central and South American origins,Venezuelan,Ethnic origin population,0,,,,,,,,YBS042039049018
2011,Alaska Highway North Region,Total population in private households by ethnic origins,Latin; Central and South American origins,Latin; Central and South American origins; n.i.e.,Ethnic origin population,0,,,,,,,,YBS042039049018
2011,Alaska Highway North Region,Total population in private households by ethnic origins,,African origins,Ethnic origin population,10,,,,,,,,YBS042039049018
2011,Alaska Highway North Region,Total population in private households by ethnic origins,African origins,Central and West African origins,Ethnic origin population,0,,,,,,,,YBS042039049018
2011,Alaska Highway North Region,Total population in private households by ethnic origins,African origins,Akan,Ethnic origin population,0,,,,,,,,YBS042039049018
2011,Alaska Highway North Region,Total population in private households by ethnic origins,African origins,Angolan,Ethnic origin population,0,,,,,,,,YBS042039049018
2011,Alaska Highway North Region,Total population in private households by ethnic origins,African origins,Ashanti,Ethnic origin population,0,,,,,,,,YBS042039049018
2011,Alaska Highway North Region,Total population in private households by ethnic origins,African origins,Beninese,Ethnic origin population,0,,,,,,,,YBS042039049018
2011,Alaska Highway North Region,Total population in private households by ethnic origins,African origins,Burkinabe,Ethnic origin population,0,,,,,,,,YBS042039049018
2011,Alaska Highway North Region,Total population in private households by ethnic origins,African origins,Cameroonian,Ethnic origin population,0,,,,,,,,YBS042039049018
2011,Alaska Highway North Region,Total population in private households by ethnic origins,African origins,Chadian,Ethnic origin population,0,,,,,,,,YBS042039049018
2011,Alaska Highway North Region,Total population in private households by ethnic origins,African origins,Congolese,Ethnic origin population,0,,,,,,,,YBS042039049018
2011,Alaska Highway North Region,Total population in private households by ethnic origins,African origins,Gabonese,Ethnic origin population,0,,,,,,,,YBS042039049018
2011,Alaska Highway North Region,Total population in private households by ethnic origins,African origins,Gambian,Ethnic origin population,0,,,,,,,,YBS042039049018
2011,Alaska Highway North Region,Total population in private households by ethnic origins,African origins,Ghanaian,Ethnic origin population,0,,,,,,,,YBS042039049018
2011,Alaska Highway North Region,Total population in private households by ethnic origins,African origins,Guinean,Ethnic origin population,0,,,,,,,,YBS042039049018
2011,Alaska Highway North Region,Total population in private households by ethnic origins,African origins,Ibo,Ethnic origin population,0,,,,,,,,YBS042039049018
2011,Alaska Highway North Region,Total population in private households by ethnic origins,African origins,Ivorian,Ethnic origin population,0,,,,,,,,YBS042039049018
2011,Alaska Highway North Region,Total population in private households by ethnic origins,African origins,Liberian,Ethnic origin population,0,,,,,,,,YBS042039049018
2011,Alaska Highway North Region,Total population in private households by ethnic origins,African origins,Malian,Ethnic origin population,0,,,,,,,,YBS042039049018
2011,Alaska Highway North Region,Total population in private households by ethnic origins,African origins,Nigerian,Ethnic origin population,0,,,,,,,,YBS042039049018
2011,Alaska Highway North Region,Total population in private households by ethnic origins,African origins,Peulh,Ethnic origin population,0,,,,,,,,YBS042039049018
2011,Alaska Highway North Region,Total population in private households by ethnic origins,African origins,Senegalese,Ethnic origin population,0,,,,,,,,YBS042039049018
2011,Alaska Highway North Region,Total population in private households by ethnic origins,African origins,Sierra Leonean,Ethnic origin population,0,,,,,,,,YBS042039049018
2011,Alaska Highway North Region,Total population in private households by ethnic origins,African origins,Togolese,Ethnic origin population,0,,,,,,,,YBS042039049018
2011,Alaska Highway North Region,Total population in private households by ethnic origins,African origins,Yoruba,Ethnic origin population,0,,,,,,,,YBS042039049018
2011,Alaska Highway North Region,Total population in private households by ethnic origins,African origins,Central and West African origins; n.i.e.,Ethnic origin population,0,,,,,,,,YBS042039049018
2011,Alaska Highway North Region,Total population in private households by ethnic origins,African origins,North African origins,Ethnic origin population,0,,,,,,,,YBS042039049018
2011,Alaska Highway North Region,Total population in private households by ethnic origins,African origins,Algerian,Ethnic origin population,0,,,,,,,,YBS042039049018
2011,Alaska Highway North Region,Total population in private households by ethnic origins,African origins,Berber,Ethnic origin population,0,,,,,,,,YBS042039049018
2011,Alaska Highway North Region,Total population in private households by ethnic origins,African origins,Coptic,Ethnic origin population,0,,,,,,,,YBS042039049018
2011,Alaska Highway North Region,Total population in private households by ethnic origins,African origins,Dinka,Ethnic origin population,0,,,,,,,,YBS042039049018
2011,Alaska Highway North Region,Total population in private households by ethnic origins,African origins,Egyptian,Ethnic origin population,0,,,,,,,,YBS042039049018
2011,Alaska Highway North Region,Total population in private households by ethnic origins,African origins,Libyan,Ethnic origin population,0,,,,,,,,YBS042039049018
2011,Alaska Highway North Region,Total population in private households by ethnic origins,African origins,Maure,Ethnic origin population,0,,,,,,,,YBS042039049018
2011,Alaska Highway North Region,Total population in private households by ethnic origins,African origins,Moroccan,Ethnic origin population,0,,,,,,,,YBS042039049018
2011,Alaska Highway North Region,Total population in private households by ethnic origins,African origins,Sudanese,Ethnic origin population,0,,,,,,,,YBS042039049018
2011,Alaska Highway North Region,Total population in private households by ethnic origins,African origins,Tunisian,Ethnic origin population,0,,,,,,,,YBS042039049018
2011,Alaska Highway North Region,Total population in private households by ethnic origins,African origins,North African origins; n.i.e.,Ethnic origin population,0,,,,,,,,YBS042039049018
2011,Alaska Highway North Region,Total population in private households by ethnic origins,African origins,Southern and East African origins,Ethnic origin population,0,,,,,,,,YBS042039049018
2011,Alaska Highway North Region,Total population in private households by ethnic origins,African origins,Afrikaner,Ethnic origin population,0,,,,,,,,YBS042039049018
2011,Alaska Highway North Region,Total population in private households by ethnic origins,African origins,Amhara,Ethnic origin population,0,,,,,,,,YBS042039049018
2011,Alaska Highway North Region,Total population in private households by ethnic origins,African origins,Bantu; n.o.s.,Ethnic origin population,0,,,,,,,,YBS042039049018
2011,Alaska Highway North Region,Total population in private households by ethnic origins,African origins,Burundian,Ethnic origin population,0,,,,,,,,YBS042039049018
2011,Alaska Highway North Region,Total population in private households by ethnic origins,African origins,Eritrean,Ethnic origin population,0,,,,,,,,YBS042039049018
2011,Alaska Highway North Region,Total population in private households by ethnic origins,African origins,Ethiopian,Ethnic origin population,0,,,,,,,,YBS042039049018
2011,Alaska Highway North Region,Total population in private households by ethnic origins,African origins,Harari,Ethnic origin population,0,,,,,,,,YBS042039049018
2011,Alaska Highway North Region,Total population in private households by ethnic origins,African origins,Kenyan,Ethnic origin population,0,,,,,,,,YBS042039049018
2011,Alaska Highway North Region,Total population in private households by ethnic origins,African origins,Malagasy,Ethnic origin population,0,,,,,,,,YBS042039049018
2011,Alaska Highway North Region,Total population in private households by ethnic origins,African origins,Mauritian,Ethnic origin population,0,,,,,,,,YBS042039049018
2011,Alaska Highway North Region,Total population in private households by ethnic origins,African origins,Oromo,Ethnic origin population,0,,,,,,,,YBS042039049018
2011,Alaska Highway North Region,Total population in private households by ethnic origins,African origins,Rwandan,Ethnic origin population,0,,,,,,,,YBS042039049018
2011,Alaska Highway North Region,Total population in private households by ethnic origins,African origins,Seychellois,Ethnic origin population,0,,,,,,,,YBS042039049018
2011,Alaska Highway North Region,Total population in private households by ethnic origins,African origins,Somali,Ethnic origin population,0,,,,,,,,YBS042039049018
2011,Alaska Highway North Region,Total population in private households by ethnic origins,African origins,South African,Ethnic origin population,0,,,,,,,,YBS042039049018
2011,Alaska Highway North Region,Total population in private households by ethnic origins,African origins,Tanzanian,Ethnic origin population,0,,,,,,,,YBS042039049018
2011,Alaska Highway North Region,Total population in private households by ethnic origins,African origins,Tigrian,Ethnic origin population,0,,,,,,,,YBS042039049018
2011,Alaska Highway North Region,Total population in private households by ethnic origins,African origins,Ugandan,Ethnic origin population,0,,,,,,,,YBS042039049018
2011,Alaska Highway North Region,Total population in private households by ethnic origins,African origins,Zambian,Ethnic origin population,0,,,,,,,,YBS042039049018
2011,Alaska Highway North Region,Total population in private households by ethnic origins,African origins,Zimbabwean,Ethnic origin population,0,,,,,,,,YBS042039049018
2011,Alaska Highway North Region,Total population in private households by ethnic origins,African origins,Zulu,Ethnic origin population,0,,,,,,,,YBS042039049018
2011,Alaska Highway North Region,Total population in private households by ethnic origins,African origins,Southern and East African origins; n.i.e.,Ethnic origin population,0,,,,,,,,YBS042039049018
2011,Alaska Highway North Region,Total population in private households by ethnic origins,African origins,Other African origins,Ethnic origin population,0,,,,,,,,YBS042039049018
2011,Alaska Highway North Region,Total population in private households by ethnic origins,African origins,Black; n.o.s.,Ethnic origin population,0,,,,,,,,YBS042039049018
2011,Alaska Highway North Region,Total population in private households by ethnic origins,African origins,Other African origins; n.i.e.,Ethnic origin population,0,,,,,,,,YBS042039049018
2011,Alaska Highway North Region,Total population in private households by ethnic origins,,Asian origins,Ethnic origin population,25,,,,,,,,YBS042039049018
2011,Alaska Highway North Region,Total population in private households by ethnic origins,Asian origins,West Central Asian and Middle Eastern origins,Ethnic origin population,0,,,,,,,,YBS042039049018
2011,Alaska Highway North Region,Total population in private households by ethnic origins,Asian origins,Afghan,Ethnic origin population,0,,,,,,,,YBS042039049018
2011,Alaska Highway North Region,Total population in private households by ethnic origins,Asian origins,Arab; n.o.s.,Ethnic origin population,0,,,,,,,,YBS042039049018
2011,Alaska Highway North Region,Total population in private households by ethnic origins,Asian origins,Armenian,Ethnic origin population,0,,,,,,,,YBS042039049018
2011,Alaska Highway North Region,Total population in private households by ethnic origins,Asian origins,Assyrian,Ethnic origin population,0,,,,,,,,YBS042039049018
2011,Alaska Highway North Region,Total population in private households by ethnic origins,Asian origins,Azerbaijani,Ethnic origin population,0,,,,,,,,YBS042039049018
2011,Alaska Highway North Region,Total population in private households by ethnic origins,Asian origins,Georgian,Ethnic origin population,0,,,,,,,,YBS042039049018
2011,Alaska Highway North Region,Total population in private households by ethnic origins,Asian origins,Iranian,Ethnic origin population,0,,,,,,,,YBS042039049018
2011,Alaska Highway North Region,Total population in private households by ethnic origins,Asian origins,Iraqi,Ethnic origin population,0,,,,,,,,YBS042039049018
2011,Alaska Highway North Region,Total population in private households by ethnic origins,Asian origins,Israeli,Ethnic origin population,0,,,,,,,,YBS042039049018
2011,Alaska Highway North Region,Total population in private households by ethnic origins,Asian origins,Jordanian,Ethnic origin population,0,,,,,,,,YBS042039049018
2011,Alaska Highway North Region,Total population in private households by ethnic origins,Asian origins,Kazakh,Ethnic origin population,0,,,,,,,,YBS042039049018
2011,Alaska Highway North Region,Total population in private households by ethnic origins,Asian origins,Kurd,Ethnic origin population,0,,,,,,,,YBS042039049018
2011,Alaska Highway North Region,Total population in private households by ethnic origins,Asian origins,Kuwaiti,Ethnic origin population,0,,,,,,,,YBS042039049018
2011,Alaska Highway North Region,Total population in private households by ethnic origins,Asian origins,Lebanese,Ethnic origin population,0,,,,,,,,YBS042039049018
2011,Alaska Highway North Region,Total population in private households by ethnic origins,Asian origins,Palestinian,Ethnic origin population,0,,,,,,,,YBS042039049018
2011,Alaska Highway North Region,Total population in private households by ethnic origins,Asian origins,Pashtun,Ethnic origin population,0,,,,,,,,YBS042039049018
2011,Alaska Highway North Region,Total population in private households by ethnic origins,Asian origins,Saudi Arabian,Ethnic origin population,0,,,,,,,,YBS042039049018
2011,Alaska Highway North Region,Total population in private households by ethnic origins,Asian origins,Syrian,Ethnic origin population,0,,,,,,,,YBS042039049018
2011,Alaska Highway North Region,Total population in private households by ethnic origins,Asian origins,Tajik,Ethnic origin population,0,,,,,,,,YBS042039049018
2011,Alaska Highway North Region,Total population in private households by ethnic origins,Asian origins,Tatar,Ethnic origin population,0,,,,,,,,YBS042039049018
2011,Alaska Highway North Region,Total population in private households by ethnic origins,Asian origins,Turk,Ethnic origin population,0,,,,,,,,YBS042039049018
2011,Alaska Highway North Region,Total population in private households by ethnic origins,Asian origins,Uighur,Ethnic origin population,0,,,,,,,,YBS042039049018
2011,Alaska Highway North Region,Total population in private households by ethnic origins,Asian origins,Uzbek,Ethnic origin population,0,,,,,,,,YBS042039049018
2011,Alaska Highway North Region,Total population in private households by ethnic origins,Asian origins,Yemeni,Ethnic origin population,0,,,,,,,,YBS042039049018
2011,Alaska Highway North Region,Total population in private households by ethnic origins,Asian origins,West Central Asian and Middle Eastern origins; n.i.e.,Ethnic origin population,0,,,,,,,,YBS042039049018
2011,Alaska Highway North Region,Total population in private households by ethnic origins,Asian origins,South Asian origins,Ethnic origin population,0,,,,,,,,YBS042039049018
2011,Alaska Highway North Region,Total population in private households by ethnic origins,Asian origins,Bangladeshi,Ethnic origin population,0,,,,,,,,YBS042039049018
2011,Alaska Highway North Region,Total population in private households by ethnic origins,Asian origins,Bengali,Ethnic origin population,0,,,,,,,,YBS042039049018
2011,Alaska Highway North Region,Total population in private households by ethnic origins,Asian origins,East Indian,Ethnic origin population,0,,,,,,,,YBS042039049018
2011,Alaska Highway North Region,Total population in private households by ethnic origins,Asian origins,Goan,Ethnic origin population,0,,,,,,,,YBS042039049018
2011,Alaska Highway North Region,Total population in private households by ethnic origins,Asian origins,Gujarati,Ethnic origin population,0,,,,,,,,YBS042039049018
2011,Alaska Highway North Region,Total population in private households by ethnic origins,Asian origins,Kashmiri,Ethnic origin population,0,,,,,,,,YBS042039049018
2011,Alaska Highway North Region,Total population in private households by ethnic origins,Asian origins,Nepali,Ethnic origin population,0,,,,,,,,YBS042039049018
2011,Alaska Highway North Region,Total population in private households by ethnic origins,Asian origins,Pakistani,Ethnic origin population,0,,,,,,,,YBS042039049018
2011,Alaska Highway North Region,Total population in private households by ethnic origins,Asian origins,Punjabi,Ethnic origin population,0,,,,,,,,YBS042039049018
2011,Alaska Highway North Region,Total population in private households by ethnic origins,Asian origins,Sinhalese,Ethnic origin population,0,,,,,,,,YBS042039049018
2011,Alaska Highway North Region,Total population in private households by ethnic origins,Asian origins,Sri Lankan,Ethnic origin population,0,,,,,,,,YBS042039049018
2011,Alaska Highway North Region,Total population in private households by ethnic origins,Asian origins,Tamil,Ethnic origin population,0,,,,,,,,YBS042039049018
2011,Alaska Highway North Region,Total population in private households by ethnic origins,Asian origins,South Asian origins; n.i.e.,Ethnic origin population,0,,,,,,,,YBS042039049018
2011,Alaska Highway North Region,Total population in private households by ethnic origins,Asian origins,East and Southeast Asian origins,Ethnic origin population,30,,,,,,,,YBS042039049018
2011,Alaska Highway North Region,Total population in private households by ethnic origins,Asian origins,Burmese,Ethnic origin population,0,,,,,,,,YBS042039049018
2011,Alaska Highway North Region,Total population in private households by ethnic origins,Asian origins,Cambodian (Khmer),Ethnic origin population,0,,,,,,,,YBS042039049018
2011,Alaska Highway North Region,Total population in private households by ethnic origins,Asian origins,Chinese,Ethnic origin population,15,,,,,,,,YBS042039049018
2011,Alaska Highway North Region,Total population in private households by ethnic origins,Asian origins,Filipino,Ethnic origin population,0,,,,,,,,YBS042039049018
2011,Alaska Highway North Region,Total population in private households by ethnic origins,Asian origins,Hmong,Ethnic origin population,0,,,,,,,,YBS042039049018
2011,Alaska Highway North Region,Total population in private households by ethnic origins,Asian origins,Indonesian,Ethnic origin population,0,,,,,,,,YBS042039049018
2011,Alaska Highway North Region,Total population in private households by ethnic origins,Asian origins,Japanese,Ethnic origin population,0,,,,,,,,YBS042039049018
2011,Alaska Highway North Region,Total population in private households by ethnic origins,Asian origins,Korean,Ethnic origin population,0,,,,,,,,YBS042039049018
2011,Alaska Highway North Region,Total population in private households by ethnic origins,Asian origins,Laotian,Ethnic origin population,0,,,,,,,,YBS042039049018
2011,Alaska Highway North Region,Total population in private households by ethnic origins,Asian origins,Malaysian,Ethnic origin population,0,,,,,,,,YBS042039049018
2011,Alaska Highway North Region,Total population in private households by ethnic origins,Asian origins,Mongolian,Ethnic origin population,0,,,,,,,,YBS042039049018
2011,Alaska Highway North Region,Total population in private households by ethnic origins,Asian origins,Singaporean,Ethnic origin population,0,,,,,,,,YBS042039049018
2011,Alaska Highway North Region,Total population in private households by ethnic origins,Asian origins,Taiwanese,Ethnic origin population,0,,,,,,,,YBS042039049018
2011,Alaska Highway North Region,Total population in private households by ethnic origins,Asian origins,Thai,Ethnic origin population,0,,,,,,,,YBS042039049018
2011,Alaska Highway North Region,Total population in private households by ethnic origins,Asian origins,Tibetan,Ethnic origin population,0,,,,,,,,YBS042039049018
2011,Alaska Highway North Region,Total population in private households by ethnic origins,Asian origins,Vietnamese,Ethnic origin population,0,,,,,,,,YBS042039049018
2011,Alaska Highway North Region,Total population in private households by ethnic origins,Asian origins,East and Southeast Asian origins; n.i.e.,Ethnic origin population,0,,,,,,,,YBS042039049018
2011,Alaska Highway North Region,Total population in private households by ethnic origins,Asian origins,Other Asian origins,Ethnic origin population,0,,,,,,,,YBS042039049018
2011,Alaska Highway North Region,Total population in private households by ethnic origins,Asian origins,Other Asian origins; n.i.e.,Ethnic origin population,0,,,,,,,,YBS042039049018
2011,Alaska Highway North Region,Total population in private households by ethnic origins,,Oceania origins,Ethnic origin population,0,,,,,,,,YBS042039049018
2011,Alaska Highway North Region,Total population in private households by ethnic origins,Oceania origins,Australian,Ethnic origin population,0,,,,,,,,YBS042039049018
2011,Alaska Highway North Region,Total population in private households by ethnic origins,Oceania origins,New Zealander,Ethnic origin population,0,,,,,,,,YBS042039049018
2011,Alaska Highway North Region,Total population in private households by ethnic origins,Oceania origins,Pacific Islands origins,Ethnic origin population,0,,,,,,,,YBS042039049018
2011,Alaska Highway North Region,Total population in private households by ethnic origins,Oceania origins,Fijian,Ethnic origin population,0,,,,,,,,YBS042039049018
2011,Alaska Highway North Region,Total population in private households by ethnic origins,Oceania origins,Hawaiian,Ethnic origin population,0,,,,,,,,YBS042039049018
2011,Alaska Highway North Region,Total population in private households by ethnic origins,Oceania origins,Maori,Ethnic origin population,0,,,,,,,,YBS042039049018
2011,Alaska Highway North Region,Total population in private households by ethnic origins,Oceania origins,Polynesian; n.o.s.,Ethnic origin population,0,,,,,,,,YBS042039049018
2011,Alaska Highway North Region,Total population in private households by ethnic origins,Oceania origins,Samoan,Ethnic origin population,0,,,,,,,,YBS042039049018
2011,Alaska Highway North Region,Total population in private households by ethnic origins,Oceania origins,Pacific Islands origins; n.i.e.,Ethnic origin population,0,,,,,,,,YBS042039049018
2011,Beaver Creek,,,Total population in private households by visible minority,Visible minority population,100,55,45,,,,,,6001042
2011,Beaver Creek,Total population in private households by visible minority,,Total visible minority population,Visible minority population,0,0,0,,,,,<a target='_blank' href='https://community-statistics.service.yukon.ca/pages/census-2011-data-notes#nhs28'>28</a>,6001042
2011,Beaver Creek,Total population in private households by visible minority,Total visible minority population,South Asian,Visible minority population,0,0,0,,,,,<a target='_blank' href='https://community-statistics.service.yukon.ca/pages/census-2011-data-notes#nhs29'>29</a>,6001042
2011,Beaver Creek,Total population in private households by visible minority,Total visible minority population,Chinese,Visible minority population,0,0,0,,,,,,6001042
2011,Beaver Creek,Total population in private households by visible minority,Total visible minority population,Black,Visible minority population,0,0,0,,,,,,6001042
2011,Beaver Creek,Total population in private households by visible minority,Total visible minority population,Filipino,Visible minority population,0,0,0,,,,,,6001042
2011,Beaver Creek,Total population in private households by visible minority,Total visible minority population,Latin American,Visible minority population,0,0,0,,,,,,6001042
2011,Beaver Creek,Total population in private households by visible minority,Total visible minority population,Arab,Visible minority population,0,0,0,,,,,,6001042
2011,Beaver Creek,Total population in private households by visible minority,Total visible minority population,Southeast Asian,Visible minority population,0,0,0,,,,,<a target='_blank' href='https://community-statistics.service.yukon.ca/pages/census-2011-data-notes#nhs30'>30</a>,6001042
2011,Beaver Creek,Total population in private households by visible minority,Total visible minority population,West Asian,Visible minority population,0,0,0,,,,,<a target='_blank' href='https://community-statistics.service.yukon.ca/pages/census-2011-data-notes#nhs31'>31</a>,6001042
2011,Beaver Creek,Total population in private households by visible minority,Total visible minority population,Korean,Visible minority population,0,0,0,,,,,,6001042
2011,Beaver Creek,Total population in private households by visible minority,Total visible minority population,Japanese,Visible minority population,0,0,0,,,,,,6001042
