census_year,geo_name,category,subcategory,variable_name,total,male,female,flag_total,flag_male,flag_female,geo_location,data_notes,geo_code
2011,Carcross Region,Total - Mobility status 5 years ago,,Non-movers,205,,,,,,,,YBS048008
2011,Carcross Region,Total - Mobility status 5 years ago,,Movers,110,,,,,,,,YBS048008
2011,Carcross Region,Total - Mobility status 5 years ago,Movers,Non-migrants,30,,,,,,,,YBS048008
2011,Carcross Region,Total - Mobility status 5 years ago,Movers,Migrants,80,,,,,,,,YBS048008
2011,Carcross Region,Total - Mobility status 5 years ago,Movers,Internal migrants,80,,,,,,,,YBS048008
2011,Carcross Region,Total - Mobility status 5 years ago,Movers,Intraprovincial migrants,40,,,,,,,,YBS048008
2011,Carcross Region,Total - Mobility status 5 years ago,Movers,Interprovincial migrants,35,,,,,,,,YBS048008
2011,Carcross Region,Total - Mobility status 5 years ago,Movers,External migrants,0,,,,,,,,YBS048008
2011,Carcross 4,,,Total - Mobility status 1 year ago,55,30,25,,,,,<a target='_blank' href='https://community-statistics.service.yukon.ca/pages/census-2011-data-notes#nhs68'>68</a>,6001008
2011,Carcross 4,Total - Mobility status 1 year ago,,Non-movers,50,25,25,,,,,,6001008
2011,Carcross 4,Total - Mobility status 1 year ago,,Movers,0,0,0,,,,,,6001008
2011,Carcross 4,Total - Mobility status 1 year ago,Movers,Non-migrants,0,0,0,,,,,,6001008
2011,Carcross 4,Total - Mobility status 1 year ago,Movers,Migrants,0,0,0,,,,,,6001008
2011,Carcross 4,Total - Mobility status 1 year ago,Movers,Internal migrants,0,0,0,,,,,,6001008
2011,Carcross 4,Total - Mobility status 1 year ago,Movers,Intraprovincial migrants,0,0,0,,,,,,6001008
2011,Carcross 4,Total - Mobility status 1 year ago,Movers,Interprovincial migrants,0,0,0,,,,,,6001008
2011,Carcross 4,Total - Mobility status 1 year ago,Movers,External migrants,0,0,0,,,,,,6001008
2011,Carcross 4,,,Total - Mobility status 5 years ago,50,25,25,,,,,<a target='_blank' href='https://community-statistics.service.yukon.ca/pages/census-2011-data-notes#nhs69'>69</a>,6001008
2011,Carcross 4,Total - Mobility status 5 years ago,,Non-movers,35,20,15,,,,,,6001008
2011,Carcross 4,Total - Mobility status 5 years ago,,Movers,15,10,10,,,,,,6001008
2011,Carcross 4,Total - Mobility status 5 years ago,Movers,Non-migrants,0,0,0,,,,,,6001008
2011,Carcross 4,Total - Mobility status 5 years ago,Movers,Migrants,10,0,10,,,,,,6001008
2011,Carcross 4,Total - Mobility status 5 years ago,Movers,Internal migrants,10,0,10,,,,,,6001008
2011,Carcross 4,Total - Mobility status 5 years ago,Movers,Intraprovincial migrants,10,0,0,,,,,,6001008
2011,Carcross 4,Total - Mobility status 5 years ago,Movers,Interprovincial migrants,0,0,0,,,,,,6001008
2011,Carcross 4,Total - Mobility status 5 years ago,Movers,External migrants,0,0,0,,,,,,6001008
2011,Carcross-Tagish Region,,,Total - Mobility status 1 year ago,725,,,,,,,,YBS048008036
2011,Carcross-Tagish Region,Total - Mobility status 1 year ago,,Non-movers,635,,,,,,,,YBS048008036
2011,Carcross-Tagish Region,Total - Mobility status 1 year ago,,Movers,90,,,,,,,,YBS048008036
2011,Carcross-Tagish Region,Total - Mobility status 1 year ago,Movers,Non-migrants,35,,,,,,,,YBS048008036
2011,Carcross-Tagish Region,Total - Mobility status 1 year ago,Movers,Migrants,55,,,,,,,,YBS048008036
2011,Carcross-Tagish Region,Total - Mobility status 1 year ago,Movers,Internal migrants,50,,,,,,,,YBS048008036
2011,Carcross-Tagish Region,Total - Mobility status 1 year ago,Movers,Intraprovincial migrants,35,,,,,,,,YBS048008036
2011,Carcross-Tagish Region,Total - Mobility status 1 year ago,Movers,Interprovincial migrants,15,,,,,,,,YBS048008036
2011,Carcross-Tagish Region,Total - Mobility status 1 year ago,Movers,External migrants,0,,,,,,,,YBS048008036
2011,Carcross-Tagish Region,,,Total - Mobility status 5 years ago,705,,,,,,,,YBS048008036
2011,Carcross-Tagish Region,Total - Mobility status 5 years ago,,Non-movers,460,,,,,,,,YBS048008036
2011,Carcross-Tagish Region,Total - Mobility status 5 years ago,,Movers,245,,,,,,,,YBS048008036
2011,Carcross-Tagish Region,Total - Mobility status 5 years ago,Movers,Non-migrants,50,,,,,,,,YBS048008036
2011,Carcross-Tagish Region,Total - Mobility status 5 years ago,Movers,Migrants,195,,,,,,,,YBS048008036
2011,Carcross-Tagish Region,Total - Mobility status 5 years ago,Movers,Internal migrants,175,,,,,,,,YBS048008036
2011,Carcross-Tagish Region,Total - Mobility status 5 years ago,Movers,Intraprovincial migrants,130,,,,,,,,YBS048008036
2011,Carcross-Tagish Region,Total - Mobility status 5 years ago,Movers,Interprovincial migrants,45,,,,,,,,YBS048008036
2011,Carcross-Tagish Region,Total - Mobility status 5 years ago,Movers,External migrants,20,,,,,,,,YBS048008036
2011,Dawson,,,Total - Mobility status 1 year ago,1290,630,655,,,,,<a target='_blank' href='https://community-statistics.service.yukon.ca/pages/census-2011-data-notes#nhs68'>68</a>,6001029
2011,Dawson,Total - Mobility status 1 year ago,,Non-movers,1020,515,510,,,,,,6001029
2011,Dawson,Total - Mobility status 1 year ago,,Movers,270,120,145,,,,,,6001029
2011,Dawson,Total - Mobility status 1 year ago,Movers,Non-migrants,170,70,95,,,,,,6001029
2011,Dawson,Total - Mobility status 1 year ago,Movers,Migrants,95,50,50,,,,,,6001029
2011,Dawson,Total - Mobility status 1 year ago,Movers,Internal migrants,95,45,50,,,,,,6001029
2011,Dawson,Total - Mobility status 1 year ago,Movers,Intraprovincial migrants,20,0,0,,,,,,6001029
2011,Dawson,Total - Mobility status 1 year ago,Movers,Interprovincial migrants,80,40,45,,,,,,6001029
2011,Dawson,Total - Mobility status 1 year ago,Movers,External migrants,0,0,0,,,,,,6001029
2011,Dawson,,,Total - Mobility status 5 years ago,1255,605,645,,,,,<a target='_blank' href='https://community-statistics.service.yukon.ca/pages/census-2011-data-notes#nhs69'>69</a>,6001029
2011,Dawson,Total - Mobility status 5 years ago,,Non-movers,700,370,330,,,,,,6001029
2011,Dawson,Total - Mobility status 5 years ago,,Movers,555,235,320,,,,,,6001029
2011,Dawson,Total - Mobility status 5 years ago,Movers,Non-migrants,220,100,120,,,,,,6001029
2011,Dawson,Total - Mobility status 5 years ago,Movers,Migrants,335,135,195,,,,,,6001029
2011,Dawson,Total - Mobility status 5 years ago,Movers,Internal migrants,265,100,165,,,,,,6001029
2011,Dawson,Total - Mobility status 5 years ago,Movers,Intraprovincial migrants,75,35,40,,,,,,6001029
2011,Dawson,Total - Mobility status 5 years ago,Movers,Interprovincial migrants,190,65,125,,,,,,6001029
2011,Dawson,Total - Mobility status 5 years ago,Movers,External migrants,65,35,30,,,,,,6001029
2011,Faro,,,Total - Mobility status 1 year ago,345,180,160,,,,,<a target='_blank' href='https://community-statistics.service.yukon.ca/pages/census-2011-data-notes#nhs68'>68</a>,6001004
2011,Faro,Total - Mobility status 1 year ago,,Non-movers,295,160,130,,,,,,6001004
2011,Faro,Total - Mobility status 1 year ago,,Movers,45,20,30,,,,,,6001004
2011,Faro,Total - Mobility status 1 year ago,Movers,Non-migrants,15,0,10,,,,,,6001004
2011,Faro,Total - Mobility status 1 year ago,Movers,Migrants,30,15,20,,,,,,6001004
2011,Faro,Total - Mobility status 1 year ago,Movers,Internal migrants,30,15,20,,,,,,6001004
2011,Faro,Total - Mobility status 1 year ago,Movers,Intraprovincial migrants,25,10,15,,,,,,6001004
2011,Faro,Total - Mobility status 1 year ago,Movers,Interprovincial migrants,10,0,10,,,,,,6001004
2011,Faro,Total - Mobility status 1 year ago,Movers,External migrants,0,0,0,,,,,,6001004
2011,Faro,,,Total - Mobility status 5 years ago,320,180,140,,,,,<a target='_blank' href='https://community-statistics.service.yukon.ca/pages/census-2011-data-notes#nhs69'>69</a>,6001004
2011,Faro,Total - Mobility status 5 years ago,,Non-movers,170,100,70,,,,,,6001004
2011,Faro,Total - Mobility status 5 years ago,,Movers,150,75,75,,,,,,6001004
2011,Faro,Total - Mobility status 5 years ago,Movers,Non-migrants,40,20,20,,,,,,6001004
2011,Faro,Total - Mobility status 5 years ago,Movers,Migrants,110,55,55,,,,,,6001004
2011,Faro,Total - Mobility status 5 years ago,Movers,Internal migrants,105,55,55,,,,,,6001004
2011,Faro,Total - Mobility status 5 years ago,Movers,Intraprovincial migrants,40,25,20,,,,,,6001004
2011,Faro,Total - Mobility status 5 years ago,Movers,Interprovincial migrants,65,30,30,,,,,,6001004
2011,Faro,Total - Mobility status 5 years ago,Movers,External migrants,0,0,0,,,,,,6001004
2011,Haines Junction,,,Total - Mobility status 1 year ago,615,290,325,,,,,<a target='_blank' href='https://community-statistics.service.yukon.ca/pages/census-2011-data-notes#nhs68'>68</a>,6001018
2011,Haines Junction,Total - Mobility status 1 year ago,,Non-movers,525,250,270,,,,,,6001018
2011,Haines Junction,Total - Mobility status 1 year ago,,Movers,95,40,50,,,,,,6001018
2011,Haines Junction,Total - Mobility status 1 year ago,Movers,Non-migrants,30,10,20,,,,,,6001018
2011,Haines Junction,Total - Mobility status 1 year ago,Movers,Migrants,65,30,35,,,,,,6001018
2011,Haines Junction,Total - Mobility status 1 year ago,Movers,Internal migrants,50,20,30,,,,,,6001018
2011,Haines Junction,Total - Mobility status 1 year ago,Movers,Intraprovincial migrants,30,10,20,,,,,,6001018
2011,Haines Junction,Total - Mobility status 1 year ago,Movers,Interprovincial migrants,20,10,0,,,,,,6001018
2011,Haines Junction,Total - Mobility status 1 year ago,Movers,External migrants,15,0,0,,,,,,6001018
2011,Haines Junction,,,Total - Mobility status 5 years ago,590,280,310,,,,,<a target='_blank' href='https://community-statistics.service.yukon.ca/pages/census-2011-data-notes#nhs69'>69</a>,6001018
2011,Haines Junction,Total - Mobility status 5 years ago,,Non-movers,335,150,190,,,,,,6001018
2011,Haines Junction,Total - Mobility status 5 years ago,,Movers,260,130,125,,,,,,6001018
2011,Haines Junction,Total - Mobility status 5 years ago,Movers,Non-migrants,85,40,45,,,,,,6001018
2011,Haines Junction,Total - Mobility status 5 years ago,Movers,Migrants,165,90,80,,,,,,6001018
2011,Haines Junction,Total - Mobility status 5 years ago,Movers,Internal migrants,150,75,70,,,,,,6001018
2011,Haines Junction,Total - Mobility status 5 years ago,Movers,Intraprovincial migrants,85,35,50,,,,,,6001018
2011,Haines Junction,Total - Mobility status 5 years ago,Movers,Interprovincial migrants,65,35,25,,,,,,6001018
2011,Haines Junction,Total - Mobility status 5 years ago,Movers,External migrants,20,15,0,,,,,,6001018
2011,Mt. Lorne,,,Total - Mobility status 1 year ago,410,225,185,,,,,<a target='_blank' href='https://community-statistics.service.yukon.ca/pages/census-2011-data-notes#nhs68'>68</a>,6001044
2011,Mt. Lorne,Total - Mobility status 1 year ago,,Non-movers,325,160,160,,,,,,6001044
2011,Mt. Lorne,Total - Mobility status 1 year ago,,Movers,80,60,0,,,,,,6001044
2011,Mt. Lorne,Total - Mobility status 1 year ago,Movers,Non-migrants,60,35,0,,,,,,6001044
2011,Mt. Lorne,Total - Mobility status 1 year ago,Movers,Migrants,0,0,0,,,,,,6001044
2011,Mt. Lorne,Total - Mobility status 1 year ago,Movers,Internal migrants,0,0,0,,,,,,6001044
2011,Mt. Lorne,Total - Mobility status 1 year ago,Movers,Intraprovincial migrants,0,0,0,,,,,,6001044
2011,Mt. Lorne,Total - Mobility status 1 year ago,Movers,Interprovincial migrants,0,0,0,,,,,,6001044
2011,Mt. Lorne,Total - Mobility status 1 year ago,Movers,External migrants,0,0,0,,,,,,6001044
2011,Mt. Lorne,,,Total - Mobility status 5 years ago,375,200,175,,,,,<a target='_blank' href='https://community-statistics.service.yukon.ca/pages/census-2011-data-notes#nhs69'>69</a>,6001044
2011,Mt. Lorne,Total - Mobility status 5 years ago,,Non-movers,250,125,125,,,,,,6001044
2011,Mt. Lorne,Total - Mobility status 5 years ago,,Movers,120,70,50,,,,,,6001044
2011,Mt. Lorne,Total - Mobility status 5 years ago,Movers,Non-migrants,65,40,25,,,,,,6001044
2011,Mt. Lorne,Total - Mobility status 5 years ago,Movers,Migrants,55,35,0,,,,,,6001044
2011,Mt. Lorne,Total - Mobility status 5 years ago,Movers,Internal migrants,35,35,0,,,,,,6001044
2011,Mt. Lorne,Total - Mobility status 5 years ago,Movers,Intraprovincial migrants,0,0,0,,,,,,6001044
2011,Mt. Lorne,Total - Mobility status 5 years ago,Movers,Interprovincial migrants,40,35,0,,,,,,6001044
2011,Mt. Lorne,Total - Mobility status 5 years ago,Movers,External migrants,0,0,0,,,,,,6001044
2011,Old Crow,,,Total - Mobility status 1 year ago,240,130,110,,,,,<a target='_blank' href='https://community-statistics.service.yukon.ca/pages/census-2011-data-notes#nhs68'>68</a>,6001043
2011,Old Crow,Total - Mobility status 1 year ago,,Non-movers,210,115,95,,,,,,6001043
2011,Old Crow,Total - Mobility status 1 year ago,,Movers,25,10,20,,,,,,6001043
2011,Old Crow,Total - Mobility status 1 year ago,Movers,Non-migrants,0,0,0,,,,,,6001043
2011,Old Crow,Total - Mobility status 1 year ago,Movers,Migrants,25,10,15,,,,,,6001043
2011,Old Crow,Total - Mobility status 1 year ago,Movers,Internal migrants,20,10,15,,,,,,6001043
2011,Old Crow,Total - Mobility status 1 year ago,Movers,Intraprovincial migrants,15,0,10,,,,,,6001043
2011,Old Crow,Total - Mobility status 1 year ago,Movers,Interprovincial migrants,10,0,10,,,,,,6001043
2011,Old Crow,Total - Mobility status 1 year ago,Movers,External migrants,0,0,0,,,,,,6001043
