census_year,geo_name,category,subcategory,variable_name,topic,total,male,female,flag_total,flag_male,flag_female,geo_location,data_notes,geo_code
2011,Whitehorse - City,Detailed other language spoken regularly at home - Total population excluding institutional residents,Single responses,Lingala,Detailed other language spoken regularly at home,0,0,0,,,,,,6001009
2011,Whitehorse - City,Detailed other language spoken regularly at home - Total population excluding institutional residents,Single responses,Lithuanian,Detailed other language spoken regularly at home,0,5,5,,,,,,6001009
2011,Whitehorse - City,Detailed other language spoken regularly at home - Total population excluding institutional residents,Single responses,Macedonian,Detailed other language spoken regularly at home,0,0,0,,,,,,6001009
2011,Whitehorse - City,Detailed other language spoken regularly at home - Total population excluding institutional residents,Single responses,Malay,Detailed other language spoken regularly at home,5,0,0,,,,,,6001009
2011,Whitehorse - City,Detailed other language spoken regularly at home - Total population excluding institutional residents,Single responses,Malayalam,Detailed other language spoken regularly at home,5,5,0,,,,,,6001009
2011,Whitehorse - City,Detailed other language spoken regularly at home - Total population excluding institutional residents,Single responses,Maltese,Detailed other language spoken regularly at home,0,0,0,,,,,,6001009
2011,Whitehorse - City,Detailed other language spoken regularly at home - Total population excluding institutional residents,Single responses,Mandarin,Detailed other language spoken regularly at home,10,0,5,,,,,,6001009
2011,Whitehorse - City,Detailed other language spoken regularly at home - Total population excluding institutional residents,Single responses,Marathi,Detailed other language spoken regularly at home,0,0,0,,,,,,6001009
2011,Whitehorse - City,Detailed other language spoken regularly at home - Total population excluding institutional residents,Single responses,Nepali,Detailed other language spoken regularly at home,0,0,0,,,,,,6001009
2011,Whitehorse - City,Detailed other language spoken regularly at home - Total population excluding institutional residents,Single responses,Niger-Congo languages; n.i.e.,Detailed other language spoken regularly at home,0,0,0,,,,,,6001009
2011,Whitehorse - City,Detailed other language spoken regularly at home - Total population excluding institutional residents,Single responses,Norwegian,Detailed other language spoken regularly at home,5,5,0,,,,,,6001009
2011,Whitehorse - City,Detailed other language spoken regularly at home - Total population excluding institutional residents,Single responses,Oromo,Detailed other language spoken regularly at home,0,0,5,,,,,,6001009
2011,Whitehorse - City,Detailed other language spoken regularly at home - Total population excluding institutional residents,Single responses,Panjabi (Punjabi),Detailed other language spoken regularly at home,20,15,10,,,,,,6001009
2011,Whitehorse - City,Detailed other language spoken regularly at home - Total population excluding institutional residents,Single responses,Pashto,Detailed other language spoken regularly at home,0,0,0,,,,,,6001009
2011,Whitehorse - City,Detailed other language spoken regularly at home - Total population excluding institutional residents,Single responses,Persian (Farsi),Detailed other language spoken regularly at home,10,5,0,,,,,,6001009
2011,Whitehorse - City,Detailed other language spoken regularly at home - Total population excluding institutional residents,Single responses,Polish,Detailed other language spoken regularly at home,15,5,10,,,,,,6001009
2011,Whitehorse - City,Detailed other language spoken regularly at home - Total population excluding institutional residents,Single responses,Portuguese,Detailed other language spoken regularly at home,5,0,5,,,,,,6001009
2011,Whitehorse - City,Detailed other language spoken regularly at home - Total population excluding institutional residents,Single responses,Romanian,Detailed other language spoken regularly at home,0,0,0,,,,,,6001009
2011,Whitehorse - City,Detailed other language spoken regularly at home - Total population excluding institutional residents,Single responses,Rundi (Kirundi),Detailed other language spoken regularly at home,0,0,0,,,,,,6001009
2011,Whitehorse - City,Detailed other language spoken regularly at home - Total population excluding institutional residents,Single responses,Russian,Detailed other language spoken regularly at home,20,15,10,,,,,,6001009
2011,Whitehorse - City,Detailed other language spoken regularly at home - Total population excluding institutional residents,Single responses,Rwanda (Kinyarwanda),Detailed other language spoken regularly at home,0,0,0,,,,,,6001009
2011,Whitehorse - City,Detailed other language spoken regularly at home - Total population excluding institutional residents,Single responses,Semitic languages; n.i.e.,Detailed other language spoken regularly at home,0,0,0,,,,,,6001009
2011,Whitehorse - City,Detailed other language spoken regularly at home - Total population excluding institutional residents,Single responses,Serbian,Detailed other language spoken regularly at home,0,0,0,,,,,,6001009
2011,Whitehorse - City,Detailed other language spoken regularly at home - Total population excluding institutional residents,Single responses,Serbo-Croatian,Detailed other language spoken regularly at home,5,0,0,,,,,,6001009
2011,Whitehorse - City,Detailed other language spoken regularly at home - Total population excluding institutional residents,Single responses,Shanghainese,Detailed other language spoken regularly at home,0,0,0,,,,,,6001009
2011,Whitehorse - City,Detailed other language spoken regularly at home - Total population excluding institutional residents,Single responses,Sign languages; n.i.e.,Detailed other language spoken regularly at home,5,0,5,,,,,,6001009
2011,Whitehorse - City,Detailed other language spoken regularly at home - Total population excluding institutional residents,Single responses,Sindhi,Detailed other language spoken regularly at home,5,0,0,,,,,,6001009
2011,Whitehorse - City,Detailed other language spoken regularly at home - Total population excluding institutional residents,Single responses,Sinhala (Sinhalese),Detailed other language spoken regularly at home,5,0,0,,,,,,6001009
2011,Whitehorse - City,Detailed other language spoken regularly at home - Total population excluding institutional residents,Single responses,Sino-Tibetan languages; n.i.e.,Detailed other language spoken regularly at home,0,0,0,,,,,,6001009
2011,Whitehorse - City,Detailed other language spoken regularly at home - Total population excluding institutional residents,Single responses,Slavic languages; n.i.e.,Detailed other language spoken regularly at home,0,0,0,,,,,,6001009
2011,Whitehorse - City,Detailed other language spoken regularly at home - Total population excluding institutional residents,Single responses,Slovak,Detailed other language spoken regularly at home,0,5,0,,,,,,6001009
2011,Whitehorse - City,Detailed other language spoken regularly at home - Total population excluding institutional residents,Single responses,Slovenian,Detailed other language spoken regularly at home,0,0,0,,,,,,6001009
2011,Whitehorse - City,Detailed other language spoken regularly at home - Total population excluding institutional residents,Single responses,Somali,Detailed other language spoken regularly at home,0,0,0,,,,,,6001009
2011,Whitehorse - City,Detailed other language spoken regularly at home - Total population excluding institutional residents,Single responses,Spanish,Detailed other language spoken regularly at home,80,30,50,,,,,,6001009
2011,Whitehorse - City,Detailed other language spoken regularly at home - Total population excluding institutional residents,Single responses,Swahili,Detailed other language spoken regularly at home,0,0,0,,,,,,6001009
2011,Whitehorse - City,Detailed other language spoken regularly at home - Total population excluding institutional residents,Single responses,Swedish,Detailed other language spoken regularly at home,0,5,0,,,,,,6001009
2011,Whitehorse - City,Detailed other language spoken regularly at home - Total population excluding institutional residents,Single responses,Tagalog (Pilipino; Filipino),Detailed other language spoken regularly at home,90,40,50,,,,,,6001009
2011,Whitehorse - City,Detailed other language spoken regularly at home - Total population excluding institutional residents,Single responses,Taiwanese,Detailed other language spoken regularly at home,5,0,0,,,,,,6001009
2011,Whitehorse - City,Detailed other language spoken regularly at home - Total population excluding institutional residents,Single responses,Tamil,Detailed other language spoken regularly at home,0,5,0,,,,,,6001009
2011,Whitehorse - City,Detailed other language spoken regularly at home - Total population excluding institutional residents,Single responses,Telugu,Detailed other language spoken regularly at home,0,0,0,,,,,,6001009
2011,Whitehorse - City,Detailed other language spoken regularly at home - Total population excluding institutional residents,Single responses,Thai,Detailed other language spoken regularly at home,5,0,5,,,,,,6001009
2011,Whitehorse - City,Detailed other language spoken regularly at home - Total population excluding institutional residents,Single responses,Tibetan languages,Detailed other language spoken regularly at home,0,0,0,,,,,,6001009
2011,Whitehorse - City,Detailed other language spoken regularly at home - Total population excluding institutional residents,Single responses,Tigrigna,Detailed other language spoken regularly at home,0,0,0,,,,,,6001009
2011,Whitehorse - City,Detailed other language spoken regularly at home - Total population excluding institutional residents,Single responses,Turkish,Detailed other language spoken regularly at home,0,0,0,,,,,,6001009
2011,Whitehorse - City,Detailed other language spoken regularly at home - Total population excluding institutional residents,Single responses,Ukrainian,Detailed other language spoken regularly at home,5,5,0,,,,,,6001009
2011,Whitehorse - City,Detailed other language spoken regularly at home - Total population excluding institutional residents,Single responses,Urdu,Detailed other language spoken regularly at home,0,0,0,,,,,,6001009
2011,Whitehorse - City,Detailed other language spoken regularly at home - Total population excluding institutional residents,Single responses,Vietnamese,Detailed other language spoken regularly at home,5,5,5,,,,,,6001009
2011,Whitehorse - City,Detailed other language spoken regularly at home - Total population excluding institutional residents,Single responses,Yiddish,Detailed other language spoken regularly at home,0,0,0,,,,,,6001009
2011,Whitehorse - City,Detailed other language spoken regularly at home - Total population excluding institutional residents,Single responses,Other languages,Detailed other language spoken regularly at home,170,65,100,,,,,<a target='_blank' href='https://community-statistics.service.yukon.ca/pages/census-2011-data-notes#census22'>22</a>,6001009
2011,Whitehorse - City,Detailed other language spoken regularly at home - Total population excluding institutional residents,,Multiple responses,Detailed other language spoken regularly at home,50,25,25,,,,,,6001009
2011,Whitehorse - City,Detailed other language spoken regularly at home - Total population excluding institutional residents,Multiple responses,English and French,Detailed other language spoken regularly at home,5,5,0,,,,,,6001009
2011,Whitehorse - City,Detailed other language spoken regularly at home - Total population excluding institutional residents,Multiple responses,English and non-official language,Detailed other language spoken regularly at home,10,5,5,,,,,,6001009
2011,Whitehorse - City,Detailed other language spoken regularly at home - Total population excluding institutional residents,Multiple responses,French and non-official language,Detailed other language spoken regularly at home,35,10,20,,,,,,6001009
2011,Whitehorse - City,Detailed other language spoken regularly at home - Total population excluding institutional residents,Multiple responses,English; French and non-official language,Detailed other language spoken regularly at home,0,0,0,,,,,,6001009
2011,Whitehorse - City,,,Total population in private households by non-official languages spoken,Non-official languages spoken,3215,1380,1835,,,,,<a target='_blank' href='https://community-statistics.service.yukon.ca/pages/census-2011-data-notes#nhs64'>64</a>,6001009
2011,Whitehorse - City,Total population in private households by non-official languages spoken,,Aboriginal languages,Non-official languages spoken,245,40,205,,,,,,6001009
2011,Whitehorse - City,Total population in private households by non-official languages spoken,Aboriginal languages,Algonquin,Non-official languages spoken,0,0,0,,,,,,6001009
2011,Whitehorse - City,Total population in private households by non-official languages spoken,Aboriginal languages,Atikamekw,Non-official languages spoken,0,0,0,,,,,,6001009
2011,Whitehorse - City,Total population in private households by non-official languages spoken,Aboriginal languages,Blackfoot,Non-official languages spoken,0,0,0,,,,,,6001009
2011,Whitehorse - City,Total population in private households by non-official languages spoken,Aboriginal languages,Cree languages,Non-official languages spoken,30,0,25,,,,,<a target='_blank' href='https://community-statistics.service.yukon.ca/pages/census-2011-data-notes#nhs65'>65</a>,6001009
2011,Whitehorse - City,Total population in private households by non-official languages spoken,Aboriginal languages,Mi'kmaq,Non-official languages spoken,0,0,0,,,,,,6001009
2011,Whitehorse - City,Total population in private households by non-official languages spoken,Aboriginal languages,Innu/Montagnais,Non-official languages spoken,0,0,0,,,,,,6001009
2011,Whitehorse - City,Total population in private households by non-official languages spoken,Aboriginal languages,Ojibway,Non-official languages spoken,0,0,0,,,,,,6001009
2011,Whitehorse - City,Total population in private households by non-official languages spoken,Aboriginal languages,Oji-Cree,Non-official languages spoken,0,0,0,,,,,,6001009
2011,Whitehorse - City,Total population in private households by non-official languages spoken,Aboriginal languages,Carrier,Non-official languages spoken,0,0,0,,,,,,6001009
2011,Whitehorse - City,Total population in private households by non-official languages spoken,Aboriginal languages,Dene,Non-official languages spoken,0,0,0,,,,,,6001009
2011,Whitehorse - City,Total population in private households by non-official languages spoken,Aboriginal languages,Tlicho (Dogrib),Non-official languages spoken,0,0,0,,,,,,6001009
2011,Whitehorse - City,Total population in private households by non-official languages spoken,Aboriginal languages,Slavey; n.o.s.,Non-official languages spoken,0,0,0,,,,,,6001009
2011,Whitehorse - City,Total population in private households by non-official languages spoken,Aboriginal languages,Stoney,Non-official languages spoken,0,0,0,,,,,,6001009
2011,Whitehorse - City,Total population in private households by non-official languages spoken,Aboriginal languages,Inuktitut,Non-official languages spoken,0,0,0,,,,,,6001009
2011,Whitehorse - City,Total population in private households by non-official languages spoken,Aboriginal languages,Other Aboriginal languages,Non-official languages spoken,205,35,175,,,,,<a target='_blank' href='https://community-statistics.service.yukon.ca/pages/census-2011-data-notes#nhs66'>66</a>,6001009
2011,Whitehorse - City,Total population in private households by non-official languages spoken,,Non-Aboriginal languages,Non-official languages spoken,2970,1340,1630,,,,,,6001009
2011,Whitehorse - City,Total population in private households by non-official languages spoken,Non-Aboriginal languages,Italian,Non-official languages spoken,85,30,55,,,,,,6001009
2011,Whitehorse - City,Total population in private households by non-official languages spoken,Non-Aboriginal languages,Portuguese,Non-official languages spoken,0,0,0,,,,,,6001009
2011,Whitehorse - City,Total population in private households by non-official languages spoken,Non-Aboriginal languages,Romanian,Non-official languages spoken,0,0,0,,,,,,6001009
2011,Whitehorse - City,Total population in private households by non-official languages spoken,Non-Aboriginal languages,Spanish,Non-official languages spoken,645,260,385,,,,,,6001009
2011,Whitehorse - City,Total population in private households by non-official languages spoken,Non-Aboriginal languages,Dutch,Non-official languages spoken,100,65,35,,,,,,6001009
2011,Whitehorse - City,Total population in private households by non-official languages spoken,Non-Aboriginal languages,Flemish,Non-official languages spoken,0,0,0,,,,,,6001009
2011,Whitehorse - City,Total population in private households by non-official languages spoken,Non-Aboriginal languages,German,Non-official languages spoken,505,190,315,,,,,,6001009
2011,Whitehorse - City,Total population in private households by non-official languages spoken,Non-Aboriginal languages,Yiddish,Non-official languages spoken,0,0,0,,,,,,6001009
2011,Whitehorse - City,Total population in private households by non-official languages spoken,Non-Aboriginal languages,Danish,Non-official languages spoken,0,0,0,,,,,,6001009
2011,Whitehorse - City,Total population in private households by non-official languages spoken,Non-Aboriginal languages,Norwegian,Non-official languages spoken,0,0,0,,,,,,6001009
2011,Whitehorse - City,Total population in private households by non-official languages spoken,Non-Aboriginal languages,Swedish,Non-official languages spoken,0,0,0,,,,,,6001009
2011,Whitehorse - City,Total population in private households by non-official languages spoken,Non-Aboriginal languages,Afrikaans,Non-official languages spoken,30,15,20,,,,,,6001009
2011,Whitehorse - City,Total population in private households by non-official languages spoken,Non-Aboriginal languages,Gaelic languages,Non-official languages spoken,0,0,0,,,,,,6001009
2011,Whitehorse - City,Total population in private households by non-official languages spoken,Non-Aboriginal languages,Bosnian,Non-official languages spoken,0,0,0,,,,,,6001009
2011,Whitehorse - City,Total population in private households by non-official languages spoken,Non-Aboriginal languages,Bulgarian,Non-official languages spoken,0,0,0,,,,,,6001009
2011,Whitehorse - City,Total population in private households by non-official languages spoken,Non-Aboriginal languages,Croatian,Non-official languages spoken,0,0,0,,,,,,6001009
2011,Whitehorse - City,Total population in private households by non-official languages spoken,Non-Aboriginal languages,Czech,Non-official languages spoken,0,0,0,,,,,,6001009
2011,Whitehorse - City,Total population in private households by non-official languages spoken,Non-Aboriginal languages,Macedonian,Non-official languages spoken,0,0,0,,,,,,6001009
2011,Whitehorse - City,Total population in private households by non-official languages spoken,Non-Aboriginal languages,Polish,Non-official languages spoken,105,50,50,,,,,,6001009
2011,Whitehorse - City,Total population in private households by non-official languages spoken,Non-Aboriginal languages,Russian,Non-official languages spoken,70,30,45,,,,,,6001009
2011,Whitehorse - City,Total population in private households by non-official languages spoken,Non-Aboriginal languages,Serbian,Non-official languages spoken,0,0,0,,,,,,6001009
2011,Whitehorse - City,Total population in private households by non-official languages spoken,Non-Aboriginal languages,Serbo-Croatian,Non-official languages spoken,0,0,0,,,,,,6001009
2011,Whitehorse - City,Total population in private households by non-official languages spoken,Non-Aboriginal languages,Slovak,Non-official languages spoken,0,0,0,,,,,,6001009
2011,Whitehorse - City,Total population in private households by non-official languages spoken,Non-Aboriginal languages,Slovenian,Non-official languages spoken,0,0,0,,,,,,6001009
2011,Whitehorse - City,Total population in private households by non-official languages spoken,Non-Aboriginal languages,Ukrainian,Non-official languages spoken,40,15,30,,,,,,6001009
2011,Whitehorse - City,Total population in private households by non-official languages spoken,Non-Aboriginal languages,Latvian,Non-official languages spoken,0,0,0,,,,,,6001009
2011,Whitehorse - City,Total population in private households by non-official languages spoken,Non-Aboriginal languages,Lithuanian,Non-official languages spoken,0,0,0,,,,,,6001009
2011,Whitehorse - City,Total population in private households by non-official languages spoken,Non-Aboriginal languages,Greek,Non-official languages spoken,0,0,0,,,,,,6001009
2011,Whitehorse - City,Total population in private households by non-official languages spoken,Non-Aboriginal languages,Armenian,Non-official languages spoken,0,0,0,,,,,,6001009
2011,Whitehorse - City,Total population in private households by non-official languages spoken,Non-Aboriginal languages,Albanian,Non-official languages spoken,0,0,0,,,,,,6001009
2011,Whitehorse - City,Total population in private households by non-official languages spoken,Non-Aboriginal languages,Estonian,Non-official languages spoken,0,0,0,,,,,,6001009
2011,Whitehorse - City,Total population in private households by non-official languages spoken,Non-Aboriginal languages,Finnish,Non-official languages spoken,60,0,0,,,,,,6001009
2011,Whitehorse - City,Total population in private households by non-official languages spoken,Non-Aboriginal languages,Hungarian,Non-official languages spoken,40,25,15,,,,,,6001009
2011,Whitehorse - City,Total population in private households by non-official languages spoken,Non-Aboriginal languages,Turkish,Non-official languages spoken,0,0,0,,,,,,6001009
2011,Whitehorse - City,Total population in private households by non-official languages spoken,Non-Aboriginal languages,Berber languages (Kabyle),Non-official languages spoken,0,0,0,,,,,,6001009
2011,Whitehorse - City,Total population in private households by non-official languages spoken,Non-Aboriginal languages,Oromo,Non-official languages spoken,0,0,0,,,,,,6001009
2011,Whitehorse - City,Total population in private households by non-official languages spoken,Non-Aboriginal languages,Somali,Non-official languages spoken,0,0,0,,,,,,6001009
2011,Whitehorse - City,Total population in private households by non-official languages spoken,Non-Aboriginal languages,Amharic,Non-official languages spoken,0,0,0,,,,,,6001009
2011,Whitehorse - City,Total population in private households by non-official languages spoken,Non-Aboriginal languages,Arabic,Non-official languages spoken,0,0,0,,,,,,6001009
2011,Whitehorse - City,Total population in private households by non-official languages spoken,Non-Aboriginal languages,Hebrew,Non-official languages spoken,0,0,0,,,,,,6001009
2011,Whitehorse - City,Total population in private households by non-official languages spoken,Non-Aboriginal languages,Maltese,Non-official languages spoken,0,0,0,,,,,,6001009
2011,Whitehorse - City,Total population in private households by non-official languages spoken,Non-Aboriginal languages,Tigrigna,Non-official languages spoken,0,0,0,,,,,,6001009
2011,Whitehorse - City,Total population in private households by non-official languages spoken,Non-Aboriginal languages,Semitic languages; n.i.e.,Non-official languages spoken,0,0,0,,,,,,6001009
2011,Whitehorse - City,Total population in private households by non-official languages spoken,Non-Aboriginal languages,Bengali,Non-official languages spoken,0,0,0,,,,,,6001009
2011,Whitehorse - City,Total population in private households by non-official languages spoken,Non-Aboriginal languages,Gujarati,Non-official languages spoken,0,0,0,,,,,,6001009
2011,Whitehorse - City,Total population in private households by non-official languages spoken,Non-Aboriginal languages,Hindi,Non-official languages spoken,50,35,15,,,,,,6001009
2011,Whitehorse - City,Total population in private households by non-official languages spoken,Non-Aboriginal languages,Konkani,Non-official languages spoken,0,0,0,,,,,,6001009
2011,Whitehorse - City,Total population in private households by non-official languages spoken,Non-Aboriginal languages,Marathi,Non-official languages spoken,0,0,0,,,,,,6001009
2011,Whitehorse - City,Total population in private households by non-official languages spoken,Non-Aboriginal languages,Panjabi (Punjabi),Non-official languages spoken,100,70,30,,,,,,6001009
2011,Whitehorse - City,Total population in private households by non-official languages spoken,Non-Aboriginal languages,Sindhi,Non-official languages spoken,0,0,0,,,,,,6001009
2011,Whitehorse - City,Total population in private households by non-official languages spoken,Non-Aboriginal languages,Sinhala (Sinhalese),Non-official languages spoken,0,0,0,,,,,,6001009
2011,Whitehorse - City,Total population in private households by non-official languages spoken,Non-Aboriginal languages,Urdu,Non-official languages spoken,0,0,0,,,,,,6001009
2011,Whitehorse - City,Total population in private households by non-official languages spoken,Non-Aboriginal languages,Nepali,Non-official languages spoken,0,0,0,,,,,,6001009
2011,Whitehorse - City,Total population in private households by non-official languages spoken,Non-Aboriginal languages,Kurdish,Non-official languages spoken,0,0,0,,,,,,6001009
2011,Whitehorse - City,Total population in private households by non-official languages spoken,Non-Aboriginal languages,Pashto,Non-official languages spoken,0,0,0,,,,,,6001009
2011,Whitehorse - City,Total population in private households by non-official languages spoken,Non-Aboriginal languages,Persian (Farsi),Non-official languages spoken,0,0,0,,,,,,6001009
2011,Whitehorse - City,Total population in private households by non-official languages spoken,Non-Aboriginal languages,Indo-Iranian languages; n.i.e.,Non-official languages spoken,0,0,0,,,,,,6001009
2011,Whitehorse - City,Total population in private households by non-official languages spoken,Non-Aboriginal languages,Kannada,Non-official languages spoken,0,0,0,,,,,,6001009
2011,Whitehorse - City,Total population in private households by non-official languages spoken,Non-Aboriginal languages,Malayalam,Non-official languages spoken,95,0,0,,,,,,6001009
2011,Whitehorse - City,Total population in private households by non-official languages spoken,Non-Aboriginal languages,Tamil,Non-official languages spoken,15,0,0,,,,,,6001009
2011,Whitehorse - City,Total population in private households by non-official languages spoken,Non-Aboriginal languages,Telugu,Non-official languages spoken,15,0,0,,,,,,6001009
2011,Whitehorse - City,Total population in private households by non-official languages spoken,Non-Aboriginal languages,Japanese,Non-official languages spoken,50,20,35,,,,,,6001009
2011,Whitehorse - City,Total population in private households by non-official languages spoken,Non-Aboriginal languages,Korean,Non-official languages spoken,0,0,0,,,,,,6001009
2011,Whitehorse - City,Total population in private households by non-official languages spoken,Non-Aboriginal languages,Cantonese,Non-official languages spoken,70,45,25,,,,,,6001009
2011,Whitehorse - City,Total population in private households by non-official languages spoken,Non-Aboriginal languages,Fukien,Non-official languages spoken,0,0,0,,,,,,6001009
2011,Whitehorse - City,Total population in private households by non-official languages spoken,Non-Aboriginal languages,Hakka,Non-official languages spoken,0,0,0,,,,,,6001009
2011,Whitehorse - City,Total population in private households by non-official languages spoken,Non-Aboriginal languages,Mandarin,Non-official languages spoken,100,40,60,,,,,,6001009
2011,Whitehorse - City,Total population in private households by non-official languages spoken,Non-Aboriginal languages,Taiwanese,Non-official languages spoken,55,0,0,,,,,,6001009
2011,Whitehorse - City,Total population in private households by non-official languages spoken,Non-Aboriginal languages,Chinese; n.o.s.,Non-official languages spoken,100,25,70,,,,,,6001009
2011,Whitehorse - City,Total population in private households by non-official languages spoken,Non-Aboriginal languages,Lao,Non-official languages spoken,0,0,0,,,,,,6001009
2011,Whitehorse - City,Total population in private households by non-official languages spoken,Non-Aboriginal languages,Thai,Non-official languages spoken,0,0,0,,,,,,6001009
2011,Whitehorse - City,Total population in private households by non-official languages spoken,Non-Aboriginal languages,Khmer (Cambodian),Non-official languages spoken,0,0,0,,,,,,6001009
2011,Whitehorse - City,Total population in private households by non-official languages spoken,Non-Aboriginal languages,Vietnamese,Non-official languages spoken,95,35,60,,,,,,6001009
2011,Whitehorse - City,Total population in private households by non-official languages spoken,Non-Aboriginal languages,Bisayan languages,Non-official languages spoken,110,50,60,,,,,,6001009
2011,Whitehorse - City,Total population in private households by non-official languages spoken,Non-Aboriginal languages,Ilocano,Non-official languages spoken,0,0,0,,,,,,6001009
2011,Whitehorse - City,Total population in private households by non-official languages spoken,Non-Aboriginal languages,Malay,Non-official languages spoken,25,0,0,,,,,,6001009
2011,Whitehorse - City,Total population in private households by non-official languages spoken,Non-Aboriginal languages,Tagalog (Pilipino;Filipino),Non-official languages spoken,580,300,280,,,,,,6001009
2011,Whitehorse - City,Total population in private households by non-official languages spoken,Non-Aboriginal languages,Akan (Twi),Non-official languages spoken,0,0,0,,,,,,6001009
2011,Whitehorse - City,Total population in private households by non-official languages spoken,Non-Aboriginal languages,Lingala,Non-official languages spoken,0,0,0,,,,,,6001009
2011,Whitehorse - City,Total population in private households by non-official languages spoken,Non-Aboriginal languages,Rundi (Kirundi),Non-official languages spoken,0,0,0,,,,,,6001009
2011,Whitehorse - City,Total population in private households by non-official languages spoken,Non-Aboriginal languages,Rwanda (Kinyarwanda),Non-official languages spoken,0,0,0,,,,,,6001009
2011,Whitehorse - City,Total population in private households by non-official languages spoken,Non-Aboriginal languages,Swahili,Non-official languages spoken,0,0,0,,,,,,6001009
2011,Whitehorse - City,Total population in private households by non-official languages spoken,Non-Aboriginal languages,Bantu languages; n.i.e.,Non-official languages spoken,0,0,0,,,,,,6001009
2011,Whitehorse - City,Total population in private households by non-official languages spoken,Non-Aboriginal languages,Niger-Congo languages; n.i.e.,Non-official languages spoken,0,0,0,,,,,,6001009
2011,Whitehorse - City,Total population in private households by non-official languages spoken,Non-Aboriginal languages,African languages; n.i.e.,Non-official languages spoken,0,0,0,,,,,,6001009
2011,Whitehorse - City,Total population in private households by non-official languages spoken,Non-Aboriginal languages,Creoles,Non-official languages spoken,15,0,0,,,,,,6001009
2011,Whitehorse - City,Total population in private households by non-official languages spoken,Non-Aboriginal languages,Other non-Aboriginal languages,Non-official languages spoken,105,55,60,,,,,<a target='_blank' href='https://community-statistics.service.yukon.ca/pages/census-2011-data-notes#nhs67'>67</a>,6001009
2011,Whitehorse - City,,,Total population aged 15 years and over by language used most often at work,Language used most often at work,16055,8060,7995,,,,,<a target='_blank' href='https://community-statistics.service.yukon.ca/pages/census-2011-data-notes#nhs81'>81</a>,6001009
2011,Whitehorse - City,Total population aged 15 years and over by language used most often at work,,Single responses,Language used most often at work,15985,8030,7960,,,,,,6001009
2011,Whitehorse - City,Total population aged 15 years and over by language used most often at work,Single responses,English,Language used most often at work,15805,7985,7825,,,,,,6001009
2011,Whitehorse - City,Total population aged 15 years and over by language used most often at work,Single responses,French,Language used most often at work,130,35,95,,,,,,6001009
2011,Whitehorse - City,Total population aged 15 years and over by language used most often at work,Single responses,Non-official languages,Language used most often at work,45,0,35,,,,,,6001009
2011,Whitehorse - City,Total population aged 15 years and over by language used most often at work,Single responses,Chinese; n.o.s.,Language used most often at work,0,0,0,,,,,,6001009
2011,Whitehorse - City,Total population aged 15 years and over by language used most often at work,Single responses,Cantonese,Language used most often at work,0,0,0,,,,,,6001009
2011,Whitehorse - City,Total population aged 15 years and over by language used most often at work,Single responses,Panjabi (Punjabi),Language used most often at work,0,0,0,,,,,,6001009
2011,Whitehorse - City,Total population aged 15 years and over by language used most often at work,Single responses,Mandarin,Language used most often at work,0,0,0,,,,,,6001009
2011,Whitehorse - City,Total population aged 15 years and over by language used most often at work,Single responses,Spanish,Language used most often at work,0,0,0,,,,,,6001009
2011,Whitehorse - City,Total population aged 15 years and over by language used most often at work,Single responses,Korean,Language used most often at work,0,0,0,,,,,,6001009
2011,Whitehorse - City,Total population aged 15 years and over by language used most often at work,Single responses,German,Language used most often at work,0,0,0,,,,,,6001009
2011,Whitehorse - City,Total population aged 15 years and over by language used most often at work,Single responses,Cree languages,Language used most often at work,0,0,0,,,,,<a target='_blank' href='https://community-statistics.service.yukon.ca/pages/census-2011-data-notes#nhs82'>82</a>,6001009
2011,Whitehorse - City,Total population aged 15 years and over by language used most often at work,Single responses,Portuguese,Language used most often at work,0,0,0,,,,,,6001009
2011,Whitehorse - City,Total population aged 15 years and over by language used most often at work,Single responses,Inuktitut,Language used most often at work,0,0,0,,,,,,6001009
2011,Whitehorse - City,Total population aged 15 years and over by language used most often at work,Single responses,Other languages,Language used most often at work,20,0,15,,,,,,6001009
2011,Whitehorse - City,Total population aged 15 years and over by language used most often at work,,Multiple responses,Language used most often at work,70,35,40,,,,,,6001009
2011,Whitehorse - City,Total population aged 15 years and over by language used most often at work,Multiple responses,English and French,Language used most often at work,35,0,25,,,,,,6001009
2011,Whitehorse - City,Total population aged 15 years and over by language used most often at work,Multiple responses,English and non-official language,Language used most often at work,35,20,15,,,,,,6001009
2011,Whitehorse - City,Total population aged 15 years and over by language used most often at work,Multiple responses,French and non-official language,Language used most often at work,0,0,0,,,,,,6001009
2011,Whitehorse - City,Total population aged 15 years and over by language used most often at work,Multiple responses,English; French and non-official language,Language used most often at work,0,0,0,,,,,,6001009
2011,Whitehorse - City,,,Total population aged 15 years and over by language used most often at work,Language used most often at work,16055,8060,7995,,,,,<a target='_blank' href='https://community-statistics.service.yukon.ca/pages/census-2011-data-notes#nhs81'>81</a>,6001009
2011,Whitehorse - City,Total population aged 15 years and over by language used most often at work,,English,Language used most often at work,15810,7985,7825,,,,,,6001009
2011,Whitehorse - City,Total population aged 15 years and over by language used most often at work,,French,Language used most often at work,130,30,95,,,,,,6001009
2011,Whitehorse - City,Total population aged 15 years and over by language used most often at work,,Non-official language,Language used most often at work,50,0,35,,,,,,6001009
