census_year,geo_name,category,subcategory,variable_name,total,male,female,flag_total,flag_male,flag_female,geo_location,data_notes,geo_code
2011,Haines Junction,Total labour force population aged 15 years and over by occupation - National Occupational Classification (NOC) 2011,All occupations,2 Natural and applied sciences and related occupations,30,25,10,,,,,,6001018
2011,Haines Junction,Total labour force population aged 15 years and over by occupation - National Occupational Classification (NOC) 2011,All occupations,3 Health occupations,15,0,10,,,,,,6001018
2011,Haines Junction,Total labour force population aged 15 years and over by occupation - National Occupational Classification (NOC) 2011,All occupations,4 Occupations in education; law and social; community and government services,55,20,30,,,,,,6001018
2011,Haines Junction,Total labour force population aged 15 years and over by occupation - National Occupational Classification (NOC) 2011,All occupations,5 Occupations in art; culture; recreation and sport,20,0,15,,,,,,6001018
2011,Haines Junction,Total labour force population aged 15 years and over by occupation - National Occupational Classification (NOC) 2011,All occupations,6 Sales and service occupations,70,30,40,,,,,,6001018
2011,Haines Junction,Total labour force population aged 15 years and over by occupation - National Occupational Classification (NOC) 2011,All occupations,7 Trades; transport and equipment operators and related occupations,85,80,10,,,,,,6001018
2011,Haines Junction,Total labour force population aged 15 years and over by occupation - National Occupational Classification (NOC) 2011,All occupations,8 Natural resources; agriculture and related production occupations,15,10,10,,,,,,6001018
2011,Haines Junction,Total labour force population aged 15 years and over by occupation - National Occupational Classification (NOC) 2011,All occupations,9 Occupations in manufacturing and utilities,0,0,0,,,,,,6001018
2011,Mt. Lorne,,,Total labour force population aged 15 years and over by occupation - National Occupational Classification (NOC) 2011,255,140,120,,,,,<a target='_blank' href='https://community-statistics.service.yukon.ca/pages/census-2011-data-notes#nhs88'>88</a>,6001044
2011,Mt. Lorne,Total labour force population aged 15 years and over by occupation - National Occupational Classification (NOC) 2011,,Occupation - not applicable,0,0,0,,,,,<a target='_blank' href='https://community-statistics.service.yukon.ca/pages/census-2011-data-notes#nhs89'>89</a>,6001044
2011,Mt. Lorne,Total labour force population aged 15 years and over by occupation - National Occupational Classification (NOC) 2011,,All occupations,255,140,115,,,,,<a target='_blank' href='https://community-statistics.service.yukon.ca/pages/census-2011-data-notes#nhs86'>86</a>,6001044
2011,Mt. Lorne,Total labour force population aged 15 years and over by occupation - National Occupational Classification (NOC) 2011,All occupations,0 Management occupations,20,0,0,,,,,,6001044
2011,Mt. Lorne,Total labour force population aged 15 years and over by occupation - National Occupational Classification (NOC) 2011,All occupations,1 Business; finance and administration occupations,30,0,35,,,,,,6001044
2011,Mt. Lorne,Total labour force population aged 15 years and over by occupation - National Occupational Classification (NOC) 2011,All occupations,2 Natural and applied sciences and related occupations,65,40,0,,,,,,6001044
2011,Mt. Lorne,Total labour force population aged 15 years and over by occupation - National Occupational Classification (NOC) 2011,All occupations,3 Health occupations,0,0,0,,,,,,6001044
2011,Mt. Lorne,Total labour force population aged 15 years and over by occupation - National Occupational Classification (NOC) 2011,All occupations,4 Occupations in education; law and social; community and government services,55,35,20,,,,,,6001044
2011,Mt. Lorne,Total labour force population aged 15 years and over by occupation - National Occupational Classification (NOC) 2011,All occupations,5 Occupations in art; culture; recreation and sport,0,0,0,,,,,,6001044
2011,Mt. Lorne,Total labour force population aged 15 years and over by occupation - National Occupational Classification (NOC) 2011,All occupations,6 Sales and service occupations,0,0,0,,,,,,6001044
2011,Mt. Lorne,Total labour force population aged 15 years and over by occupation - National Occupational Classification (NOC) 2011,All occupations,7 Trades; transport and equipment operators and related occupations,35,30,0,,,,,,6001044
2011,Mt. Lorne,Total labour force population aged 15 years and over by occupation - National Occupational Classification (NOC) 2011,All occupations,8 Natural resources; agriculture and related production occupations,0,0,0,,,,,,6001044
2011,Mt. Lorne,Total labour force population aged 15 years and over by occupation - National Occupational Classification (NOC) 2011,All occupations,9 Occupations in manufacturing and utilities,0,0,0,,,,,,6001044
2011,Old Crow,,,Total labour force population aged 15 years and over by occupation - National Occupational Classification (NOC) 2011,140,80,60,,,,,<a target='_blank' href='https://community-statistics.service.yukon.ca/pages/census-2011-data-notes#nhs88'>88</a>,6001043
2011,Old Crow,Total labour force population aged 15 years and over by occupation - National Occupational Classification (NOC) 2011,,Occupation - not applicable,0,0,0,,,,,<a target='_blank' href='https://community-statistics.service.yukon.ca/pages/census-2011-data-notes#nhs89'>89</a>,6001043
2011,Old Crow,Total labour force population aged 15 years and over by occupation - National Occupational Classification (NOC) 2011,,All occupations,135,75,65,,,,,<a target='_blank' href='https://community-statistics.service.yukon.ca/pages/census-2011-data-notes#nhs86'>86</a>,6001043
2011,Old Crow,Total labour force population aged 15 years and over by occupation - National Occupational Classification (NOC) 2011,All occupations,0 Management occupations,15,10,10,,,,,,6001043
2011,Old Crow,Total labour force population aged 15 years and over by occupation - National Occupational Classification (NOC) 2011,All occupations,1 Business; finance and administration occupations,20,10,15,,,,,,6001043
2011,Old Crow,Total labour force population aged 15 years and over by occupation - National Occupational Classification (NOC) 2011,All occupations,2 Natural and applied sciences and related occupations,10,10,0,,,,,,6001043
2011,Old Crow,Total labour force population aged 15 years and over by occupation - National Occupational Classification (NOC) 2011,All occupations,3 Health occupations,0,0,0,,,,,,6001043
2011,Old Crow,Total labour force population aged 15 years and over by occupation - National Occupational Classification (NOC) 2011,All occupations,4 Occupations in education; law and social; community and government services,30,10,20,,,,,,6001043
2011,Old Crow,Total labour force population aged 15 years and over by occupation - National Occupational Classification (NOC) 2011,All occupations,5 Occupations in art; culture; recreation and sport,0,0,0,,,,,,6001043
2011,Old Crow,Total labour force population aged 15 years and over by occupation - National Occupational Classification (NOC) 2011,All occupations,6 Sales and service occupations,20,10,10,,,,,,6001043
2011,Old Crow,Total labour force population aged 15 years and over by occupation - National Occupational Classification (NOC) 2011,All occupations,7 Trades; transport and equipment operators and related occupations,35,30,0,,,,,,6001043
2011,Old Crow,Total labour force population aged 15 years and over by occupation - National Occupational Classification (NOC) 2011,All occupations,8 Natural resources; agriculture and related production occupations,0,0,0,,,,,,6001043
2011,Old Crow,Total labour force population aged 15 years and over by occupation - National Occupational Classification (NOC) 2011,All occupations,9 Occupations in manufacturing and utilities,0,0,0,,,,,,6001043
2011,Pelly Crossing,,,Total labour force population aged 15 years and over by occupation - National Occupational Classification (NOC) 2011,190,110,80,,,,,<a target='_blank' href='https://community-statistics.service.yukon.ca/pages/census-2011-data-notes#nhs88'>88</a>,6001041
2011,Pelly Crossing,Total labour force population aged 15 years and over by occupation - National Occupational Classification (NOC) 2011,,Occupation - not applicable,25,20,10,,,,,<a target='_blank' href='https://community-statistics.service.yukon.ca/pages/census-2011-data-notes#nhs89'>89</a>,6001041
2011,Pelly Crossing,Total labour force population aged 15 years and over by occupation - National Occupational Classification (NOC) 2011,,All occupations,160,90,70,,,,,<a target='_blank' href='https://community-statistics.service.yukon.ca/pages/census-2011-data-notes#nhs86'>86</a>,6001041
2011,Pelly Crossing,Total labour force population aged 15 years and over by occupation - National Occupational Classification (NOC) 2011,All occupations,0 Management occupations,15,10,0,,,,,,6001041
2011,Pelly Crossing,Total labour force population aged 15 years and over by occupation - National Occupational Classification (NOC) 2011,All occupations,1 Business; finance and administration occupations,25,0,25,,,,,,6001041
2011,Pelly Crossing,Total labour force population aged 15 years and over by occupation - National Occupational Classification (NOC) 2011,All occupations,2 Natural and applied sciences and related occupations,10,10,0,,,,,,6001041
2011,Pelly Crossing,Total labour force population aged 15 years and over by occupation - National Occupational Classification (NOC) 2011,All occupations,3 Health occupations,0,0,0,,,,,,6001041
2011,Pelly Crossing,Total labour force population aged 15 years and over by occupation - National Occupational Classification (NOC) 2011,All occupations,4 Occupations in education; law and social; community and government services,30,0,25,,,,,,6001041
2011,Pelly Crossing,Total labour force population aged 15 years and over by occupation - National Occupational Classification (NOC) 2011,All occupations,5 Occupations in art; culture; recreation and sport,0,0,0,,,,,,6001041
2011,Pelly Crossing,Total labour force population aged 15 years and over by occupation - National Occupational Classification (NOC) 2011,All occupations,6 Sales and service occupations,35,15,15,,,,,,6001041
2011,Pelly Crossing,Total labour force population aged 15 years and over by occupation - National Occupational Classification (NOC) 2011,All occupations,7 Trades; transport and equipment operators and related occupations,40,40,0,,,,,,6001041
2011,Pelly Crossing,Total labour force population aged 15 years and over by occupation - National Occupational Classification (NOC) 2011,All occupations,8 Natural resources; agriculture and related production occupations,10,0,0,,,,,,6001041
2011,Pelly Crossing,Total labour force population aged 15 years and over by occupation - National Occupational Classification (NOC) 2011,All occupations,9 Occupations in manufacturing and utilities,0,0,0,,,,,,6001041
2011,Ross River,,,Total labour force population aged 15 years and over by occupation - National Occupational Classification (NOC) 2011,215,115,95,,,,,<a target='_blank' href='https://community-statistics.service.yukon.ca/pages/census-2011-data-notes#nhs88'>88</a>,6001037
2011,Ross River,Total labour force population aged 15 years and over by occupation - National Occupational Classification (NOC) 2011,,Occupation - not applicable,25,20,0,,,,,<a target='_blank' href='https://community-statistics.service.yukon.ca/pages/census-2011-data-notes#nhs89'>89</a>,6001037
2011,Ross River,Total labour force population aged 15 years and over by occupation - National Occupational Classification (NOC) 2011,,All occupations,190,95,95,,,,,<a target='_blank' href='https://community-statistics.service.yukon.ca/pages/census-2011-data-notes#nhs86'>86</a>,6001037
2011,Ross River,Total labour force population aged 15 years and over by occupation - National Occupational Classification (NOC) 2011,All occupations,0 Management occupations,0,10,0,,,,,,6001037
2011,Ross River,Total labour force population aged 15 years and over by occupation - National Occupational Classification (NOC) 2011,All occupations,1 Business; finance and administration occupations,20,0,20,,,,,,6001037
2011,Ross River,Total labour force population aged 15 years and over by occupation - National Occupational Classification (NOC) 2011,All occupations,2 Natural and applied sciences and related occupations,0,0,0,,,,,,6001037
2011,Ross River,Total labour force population aged 15 years and over by occupation - National Occupational Classification (NOC) 2011,All occupations,3 Health occupations,0,0,0,,,,,,6001037
2011,Ross River,Total labour force population aged 15 years and over by occupation - National Occupational Classification (NOC) 2011,All occupations,4 Occupations in education; law and social; community and government services,40,15,25,,,,,,6001037
2011,Ross River,Total labour force population aged 15 years and over by occupation - National Occupational Classification (NOC) 2011,All occupations,5 Occupations in art; culture; recreation and sport,0,0,0,,,,,,6001037
2011,Ross River,Total labour force population aged 15 years and over by occupation - National Occupational Classification (NOC) 2011,All occupations,6 Sales and service occupations,50,10,40,,,,,,6001037
2011,Ross River,Total labour force population aged 15 years and over by occupation - National Occupational Classification (NOC) 2011,All occupations,7 Trades; transport and equipment operators and related occupations,60,55,0,,,,,,6001037
2011,Ross River,Total labour force population aged 15 years and over by occupation - National Occupational Classification (NOC) 2011,All occupations,8 Natural resources; agriculture and related production occupations,0,0,0,,,,,,6001037
2011,Ross River,Total labour force population aged 15 years and over by occupation - National Occupational Classification (NOC) 2011,All occupations,9 Occupations in manufacturing and utilities,0,0,0,,,,,,6001037
2011,Teslin Region,,,Total labour force population aged 15 years and over by occupation - National Occupational Classification (NOC) 2011,120,,,,,,,,YBS006057007
2011,Teslin Region,Total labour force population aged 15 years and over by occupation - National Occupational Classification (NOC) 2011,,Occupation - not applicable,10,,,,,,,,YBS006057007
2011,Teslin Region,Total labour force population aged 15 years and over by occupation - National Occupational Classification (NOC) 2011,,All occupations,110,,,,,,,,YBS006057007
2011,Teslin Region,Total labour force population aged 15 years and over by occupation - National Occupational Classification (NOC) 2011,All occupations,0 Management occupations,15,,,,,,,,YBS006057007
2011,Teslin Region,Total labour force population aged 15 years and over by occupation - National Occupational Classification (NOC) 2011,All occupations,1 Business; finance and administration occupations,20,,,,,,,,YBS006057007
2011,Teslin Region,Total labour force population aged 15 years and over by occupation - National Occupational Classification (NOC) 2011,All occupations,2 Natural and applied sciences and related occupations,0,,,,,,,,YBS006057007
2011,Teslin Region,Total labour force population aged 15 years and over by occupation - National Occupational Classification (NOC) 2011,All occupations,3 Health occupations,0,,,,,,,,YBS006057007
2011,Teslin Region,Total labour force population aged 15 years and over by occupation - National Occupational Classification (NOC) 2011,All occupations,4 Occupations in education; law and social; community and government services,20,,,,,,,,YBS006057007
2011,Teslin Region,Total labour force population aged 15 years and over by occupation - National Occupational Classification (NOC) 2011,All occupations,5 Occupations in art; culture; recreation and sport,0,,,,,,,,YBS006057007
2011,Teslin Region,Total labour force population aged 15 years and over by occupation - National Occupational Classification (NOC) 2011,All occupations,6 Sales and service occupations,20,,,,,,,,YBS006057007
2011,Teslin Region,Total labour force population aged 15 years and over by occupation - National Occupational Classification (NOC) 2011,All occupations,7 Trades; transport and equipment operators and related occupations,25,,,,,,,,YBS006057007
2011,Teslin Region,Total labour force population aged 15 years and over by occupation - National Occupational Classification (NOC) 2011,All occupations,8 Natural resources; agriculture and related production occupations,0,,,,,,,,YBS006057007
2011,Teslin Region,Total labour force population aged 15 years and over by occupation - National Occupational Classification (NOC) 2011,All occupations,9 Occupations in manufacturing and utilities,0,,,,,,,,YBS006057007
2011,Teslin Post 13,,,Total labour force population aged 15 years and over by occupation - National Occupational Classification (NOC) 2011,55,25,25,,,,,<a target='_blank' href='https://community-statistics.service.yukon.ca/pages/census-2011-data-notes#nhs88'>88</a>,6001007
2011,Teslin Post 13,Total labour force population aged 15 years and over by occupation - National Occupational Classification (NOC) 2011,,Occupation - not applicable,10,0,0,,,,,<a target='_blank' href='https://community-statistics.service.yukon.ca/pages/census-2011-data-notes#nhs89'>89</a>,6001007
2011,Teslin Post 13,Total labour force population aged 15 years and over by occupation - National Occupational Classification (NOC) 2011,,All occupations,50,30,30,,,,,<a target='_blank' href='https://community-statistics.service.yukon.ca/pages/census-2011-data-notes#nhs86'>86</a>,6001007
2011,Teslin Post 13,Total labour force population aged 15 years and over by occupation - National Occupational Classification (NOC) 2011,All occupations,0 Management occupations,10,10,0,,,,,,6001007
2011,Teslin Post 13,Total labour force population aged 15 years and over by occupation - National Occupational Classification (NOC) 2011,All occupations,1 Business; finance and administration occupations,10,0,10,,,,,,6001007
2011,Teslin Post 13,Total labour force population aged 15 years and over by occupation - National Occupational Classification (NOC) 2011,All occupations,2 Natural and applied sciences and related occupations,0,0,0,,,,,,6001007
2011,Teslin Post 13,Total labour force population aged 15 years and over by occupation - National Occupational Classification (NOC) 2011,All occupations,3 Health occupations,0,0,0,,,,,,6001007
2011,Teslin Post 13,Total labour force population aged 15 years and over by occupation - National Occupational Classification (NOC) 2011,All occupations,4 Occupations in education; law and social; community and government services,10,0,0,,,,,,6001007
2011,Teslin Post 13,Total labour force population aged 15 years and over by occupation - National Occupational Classification (NOC) 2011,All occupations,5 Occupations in art; culture; recreation and sport,0,0,0,,,,,,6001007
2011,Teslin Post 13,Total labour force population aged 15 years and over by occupation - National Occupational Classification (NOC) 2011,All occupations,6 Sales and service occupations,10,0,10,,,,,,6001007
2011,Teslin Post 13,Total labour force population aged 15 years and over by occupation - National Occupational Classification (NOC) 2011,All occupations,7 Trades; transport and equipment operators and related occupations,15,15,0,,,,,,6001007
2011,Teslin Post 13,Total labour force population aged 15 years and over by occupation - National Occupational Classification (NOC) 2011,All occupations,8 Natural resources; agriculture and related production occupations,0,0,0,,,,,,6001007
2011,Teslin Post 13,Total labour force population aged 15 years and over by occupation - National Occupational Classification (NOC) 2011,All occupations,9 Occupations in manufacturing and utilities,0,0,0,,,,,,6001007
2011,Upper Liard,,,Total labour force population aged 15 years and over by occupation - National Occupational Classification (NOC) 2011,70,45,25,,,,,<a target='_blank' href='https://community-statistics.service.yukon.ca/pages/census-2011-data-notes#nhs88'>88</a>,6001032
2011,Upper Liard,Total labour force population aged 15 years and over by occupation - National Occupational Classification (NOC) 2011,,Occupation - not applicable,20,15,10,,,,,<a target='_blank' href='https://community-statistics.service.yukon.ca/pages/census-2011-data-notes#nhs89'>89</a>,6001032
2011,Upper Liard,Total labour force population aged 15 years and over by occupation - National Occupational Classification (NOC) 2011,,All occupations,50,30,20,,,,,<a target='_blank' href='https://community-statistics.service.yukon.ca/pages/census-2011-data-notes#nhs86'>86</a>,6001032
2011,Upper Liard,Total labour force population aged 15 years and over by occupation - National Occupational Classification (NOC) 2011,All occupations,0 Management occupations,0,0,0,,,,,,6001032
2011,Upper Liard,Total labour force population aged 15 years and over by occupation - National Occupational Classification (NOC) 2011,All occupations,1 Business; finance and administration occupations,0,0,0,,,,,,6001032
2011,Upper Liard,Total labour force population aged 15 years and over by occupation - National Occupational Classification (NOC) 2011,All occupations,2 Natural and applied sciences and related occupations,0,0,0,,,,,,6001032
2011,Upper Liard,Total labour force population aged 15 years and over by occupation - National Occupational Classification (NOC) 2011,All occupations,3 Health occupations,0,0,0,,,,,,6001032
2011,Upper Liard,Total labour force population aged 15 years and over by occupation - National Occupational Classification (NOC) 2011,All occupations,4 Occupations in education; law and social; community and government services,0,0,10,,,,,,6001032
2011,Upper Liard,Total labour force population aged 15 years and over by occupation - National Occupational Classification (NOC) 2011,All occupations,5 Occupations in art; culture; recreation and sport,0,0,0,,,,,,6001032
2011,Upper Liard,Total labour force population aged 15 years and over by occupation - National Occupational Classification (NOC) 2011,All occupations,6 Sales and service occupations,10,10,0,,,,,,6001032
2011,Upper Liard,Total labour force population aged 15 years and over by occupation - National Occupational Classification (NOC) 2011,All occupations,7 Trades; transport and equipment operators and related occupations,15,15,0,,,,,,6001032
2011,Upper Liard,Total labour force population aged 15 years and over by occupation - National Occupational Classification (NOC) 2011,All occupations,8 Natural resources; agriculture and related production occupations,0,10,0,,,,,,6001032
2011,Upper Liard,Total labour force population aged 15 years and over by occupation - National Occupational Classification (NOC) 2011,All occupations,9 Occupations in manufacturing and utilities,0,0,0,,,,,,6001032
2011,Watson Lake,,,Total labour force population aged 15 years and over by occupation - National Occupational Classification (NOC) 2011,510,275,235,,,,,<a target='_blank' href='https://community-statistics.service.yukon.ca/pages/census-2011-data-notes#nhs88'>88</a>,6001003
2011,Watson Lake,Total labour force population aged 15 years and over by occupation - National Occupational Classification (NOC) 2011,,Occupation - not applicable,10,0,0,,,,,<a target='_blank' href='https://community-statistics.service.yukon.ca/pages/census-2011-data-notes#nhs89'>89</a>,6001003
2011,Watson Lake,Total labour force population aged 15 years and over by occupation - National Occupational Classification (NOC) 2011,,All occupations,505,275,230,,,,,<a target='_blank' href='https://community-statistics.service.yukon.ca/pages/census-2011-data-notes#nhs86'>86</a>,6001003
2011,Watson Lake,Total labour force population aged 15 years and over by occupation - National Occupational Classification (NOC) 2011,All occupations,0 Management occupations,55,30,30,,,,,,6001003
2011,Watson Lake,Total labour force population aged 15 years and over by occupation - National Occupational Classification (NOC) 2011,All occupations,1 Business; finance and administration occupations,75,15,60,,,,,,6001003
2011,Watson Lake,Total labour force population aged 15 years and over by occupation - National Occupational Classification (NOC) 2011,All occupations,2 Natural and applied sciences and related occupations,35,30,0,,,,,,6001003
2011,Watson Lake,Total labour force population aged 15 years and over by occupation - National Occupational Classification (NOC) 2011,All occupations,3 Health occupations,15,10,10,,,,,,6001003
2011,Watson Lake,Total labour force population aged 15 years and over by occupation - National Occupational Classification (NOC) 2011,All occupations,4 Occupations in education; law and social; community and government services,85,35,55,,,,,,6001003
2011,Watson Lake,Total labour force population aged 15 years and over by occupation - National Occupational Classification (NOC) 2011,All occupations,5 Occupations in art; culture; recreation and sport,10,0,10,,,,,,6001003
2011,Watson Lake,Total labour force population aged 15 years and over by occupation - National Occupational Classification (NOC) 2011,All occupations,6 Sales and service occupations,100,40,60,,,,,,6001003
2011,Watson Lake,Total labour force population aged 15 years and over by occupation - National Occupational Classification (NOC) 2011,All occupations,7 Trades; transport and equipment operators and related occupations,110,105,10,,,,,,6001003
2011,Watson Lake,Total labour force population aged 15 years and over by occupation - National Occupational Classification (NOC) 2011,All occupations,8 Natural resources; agriculture and related production occupations,15,15,0,,,,,,6001003
2011,Watson Lake,Total labour force population aged 15 years and over by occupation - National Occupational Classification (NOC) 2011,All occupations,9 Occupations in manufacturing and utilities,0,0,0,,,,,,6001003
2011,Watson Lake Region,,,Total labour force population aged 15 years and over by occupation - National Occupational Classification (NOC) 2011,630,,,,,,,,YBS003032033034035
2011,Watson Lake Region,Total labour force population aged 15 years and over by occupation - National Occupational Classification (NOC) 2011,,Occupation - not applicable,35,,,,,,,,YBS003032033034035
2011,Watson Lake Region,Total labour force population aged 15 years and over by occupation - National Occupational Classification (NOC) 2011,,All occupations,600,,,,,,,,YBS003032033034035
2011,Watson Lake Region,Total labour force population aged 15 years and over by occupation - National Occupational Classification (NOC) 2011,All occupations,0 Management occupations,60,,,,,,,,YBS003032033034035
2011,Watson Lake Region,Total labour force population aged 15 years and over by occupation - National Occupational Classification (NOC) 2011,All occupations,1 Business; finance and administration occupations,80,,,,,,,,YBS003032033034035
2011,Watson Lake Region,Total labour force population aged 15 years and over by occupation - National Occupational Classification (NOC) 2011,All occupations,2 Natural and applied sciences and related occupations,35,,,,,,,,YBS003032033034035
2011,Watson Lake Region,Total labour force population aged 15 years and over by occupation - National Occupational Classification (NOC) 2011,All occupations,3 Health occupations,20,,,,,,,,YBS003032033034035
2011,Watson Lake Region,Total labour force population aged 15 years and over by occupation - National Occupational Classification (NOC) 2011,All occupations,4 Occupations in education; law and social; community and government services,105,,,,,,,,YBS003032033034035
2011,Watson Lake Region,Total labour force population aged 15 years and over by occupation - National Occupational Classification (NOC) 2011,All occupations,5 Occupations in art; culture; recreation and sport,15,,,,,,,,YBS003032033034035
2011,Watson Lake Region,Total labour force population aged 15 years and over by occupation - National Occupational Classification (NOC) 2011,All occupations,6 Sales and service occupations,120,,,,,,,,YBS003032033034035
2011,Watson Lake Region,Total labour force population aged 15 years and over by occupation - National Occupational Classification (NOC) 2011,All occupations,7 Trades; transport and equipment operators and related occupations,145,,,,,,,,YBS003032033034035
2011,Watson Lake Region,Total labour force population aged 15 years and over by occupation - National Occupational Classification (NOC) 2011,All occupations,8 Natural resources; agriculture and related production occupations,20,,,,,,,,YBS003032033034035
2011,Watson Lake Region,Total labour force population aged 15 years and over by occupation - National Occupational Classification (NOC) 2011,All occupations,9 Occupations in manufacturing and utilities,0,,,,,,,,YBS003032033034035
