census_year,geo_name,category,subcategory,variable_name,topic,total,male,female,flag_total,flag_male,flag_female,geo_location,data_notes,geo_code
2011,Carcross-Tagish Region,Total number of private households by number of household maintainers,,3 or more household maintainers,Household characteristics,0,,,,,,,,YBS048008036
2011,Carcross-Tagish Region,,,Total number of private households by age group of primary household maintainers,Household characteristics,370,,,,,,,,YBS048008036
2011,Carcross-Tagish Region,Total number of private households by age group of primary household maintainers,,Under 25 years,Household characteristics,10,,,,,,,,YBS048008036
2011,Carcross-Tagish Region,Total number of private households by age group of primary household maintainers,,25 to 34 years,Household characteristics,35,,,,,,,,YBS048008036
2011,Carcross-Tagish Region,Total number of private households by age group of primary household maintainers,,35 to 44 years,Household characteristics,35,,,,,,,,YBS048008036
2011,Carcross-Tagish Region,Total number of private households by age group of primary household maintainers,,45 to 54 years,Household characteristics,110,,,,,,,,YBS048008036
2011,Carcross-Tagish Region,Total number of private households by age group of primary household maintainers,,55 to 64 years,Household characteristics,95,,,,,,,,YBS048008036
2011,Carcross-Tagish Region,Total number of private households by age group of primary household maintainers,,65 to 74 years,Household characteristics,50,,,,,,,,YBS048008036
2011,Carcross-Tagish Region,Total number of private households by age group of primary household maintainers,,75 years and over,Household characteristics,45,,,,,,,,YBS048008036
2011,Carcross-Tagish Region,,,Total number of private households by number of persons per room,Household characteristics,370,,,,,,,,YBS048008036
2011,Carcross-Tagish Region,Total number of private households by number of persons per room,,One person or fewer per room,Household characteristics,350,,,,,,,,YBS048008036
2011,Carcross-Tagish Region,Total number of private households by number of persons per room,,More than one person per room,Household characteristics,20,,,,,,,,YBS048008036
2011,Carcross-Tagish Region,,,Total number of private households by housing suitability,Household characteristics,370,,,,,,,,YBS048008036
2011,Carcross-Tagish Region,Total number of private households by housing suitability,,Suitable,Household characteristics,340,,,,,,,,YBS048008036
2011,Carcross-Tagish Region,Total number of private households by housing suitability,,Not suitable,Household characteristics,30,,,,,,,,YBS048008036
2011,Carcross-Tagish Region,,,Total number of owner and tenant households with household total income greater than zero; in non-farm; non-reserve private dwellings by shelter-cost-to-income ratio,Shelter costs,345,,,,,,,,YBS048008036
2011,Carcross-Tagish Region,Total number of owner and tenant households with household total income greater than zero; in non-farm; non-reserve private dwellings by shelter-cost-to-income ratio,,Spending less than 30% of household total income on shelter costs,Shelter costs,305,,,,,,,,YBS048008036
2011,Carcross-Tagish Region,Total number of owner and tenant households with household total income greater than zero; in non-farm; non-reserve private dwellings by shelter-cost-to-income ratio,,Spending 30% or more of household total income on shelter costs,Shelter costs,45,,,,,,,,YBS048008036
2011,Carcross-Tagish Region,Total number of owner and tenant households with household total income greater than zero; in non-farm; non-reserve private dwellings by shelter-cost-to-income ratio,Spending 30% or more of household total income on shelter costs,Spending 30% to less than 100% of household total income on shelter costs,Shelter costs,35,,,,,,,,YBS048008036
2011,Carcross-Tagish Region,,,Number of owner households in non-farm; non-reserve private dwellings,Shelter costs,310,,,,,,,,YBS048008036
2011,Carcross-Tagish Region,Number of owner households in non-farm; non-reserve private dwellings,,% of owner households with a mortgage,Shelter costs,24,,,,,,,,YBS048008036
2011,Carcross-Tagish Region,Number of owner households in non-farm; non-reserve private dwellings,,% of owner households spending 30% or more of household total income on shelter costs,Shelter costs,11,,,,,,,,YBS048008036
2011,Carcross-Tagish Region,Number of owner households in non-farm; non-reserve private dwellings,,Median monthly shelter costs for owned dwellings ($),Shelter costs,301,,,,,,,,YBS048008036
2011,Carcross-Tagish Region,Number of owner households in non-farm; non-reserve private dwellings,,Average monthly shelter costs for owned dwellings ($),Shelter costs,498,,,,,,,,YBS048008036
2011,Carcross-Tagish Region,Number of owner households in non-farm; non-reserve private dwellings,,Median value of dwellings ($),Shelter costs,250391,,,,,,,,YBS048008036
2011,Carcross-Tagish Region,Number of owner households in non-farm; non-reserve private dwellings,,Average value of dwellings ($),Shelter costs,269809,,,,,,,,YBS048008036
2011,Carcross-Tagish Region,,,Number of tenant households in non-farm; non-reserve private dwellings,Shelter costs,40,,,,,,,,YBS048008036
2011,Carcross-Tagish Region,Number of tenant households in non-farm; non-reserve private dwellings,,% of tenant households in subsidized housing,Shelter costs,25,,,,,,,,YBS048008036
2011,Carcross-Tagish Region,Number of tenant households in non-farm; non-reserve private dwellings,,% of tenant households spending 30% or more of household total income on shelter costs,Shelter costs,0,,,,,,,,YBS048008036
2011,Carcross-Tagish Region,Number of tenant households in non-farm; non-reserve private dwellings,,Median monthly shelter costs for rented dwellings ($),Shelter costs,542,,,,,,,,YBS048008036
2011,Carcross-Tagish Region,Number of tenant households in non-farm; non-reserve private dwellings,,Average monthly shelter costs for rented dwellings ($),Shelter costs,542,,,,,,,,YBS048008036
2011,Dawson,,,Total number of private households by tenure,Household characteristics,680,,,,...,...,,<a target='_blank' href='https://community-statistics.service.yukon.ca/pages/census-2011-data-notes#nhs103'>103</a>,6001029
2011,Dawson,Total number of private households by tenure,,Owner,Household characteristics,260,,,,...,...,,,6001029
2011,Dawson,Total number of private households by tenure,,Renter,Household characteristics,415,,,,...,...,,,6001029
2011,Dawson,Total number of private households by tenure,,Band housing,Household characteristics,0,,,,...,...,,,6001029
2011,Dawson,,,Total number of private households by condominium status,Household characteristics,680,,,,...,...,,<a target='_blank' href='https://community-statistics.service.yukon.ca/pages/census-2011-data-notes#nhs104'>104</a>,6001029
2011,Dawson,Total number of private households by condominium status,,Part of a condominium development,Household characteristics,10,,,,...,...,,,6001029
2011,Dawson,Total number of private households by condominium status,,Not part of a condominium development,Household characteristics,670,,,,...,...,,,6001029
2011,Dawson,,,Total number of private households by number of household maintainers,Household characteristics,680,,,,...,...,,<a target='_blank' href='https://community-statistics.service.yukon.ca/pages/census-2011-data-notes#nhs105'>105</a>,6001029
2011,Dawson,Total number of private households by number of household maintainers,,1 household maintainer,Household characteristics,470,,,,...,...,,,6001029
2011,Dawson,Total number of private households by number of household maintainers,,2 household maintainers,Household characteristics,185,,,,...,...,,,6001029
2011,Dawson,Total number of private households by number of household maintainers,,3 or more household maintainers,Household characteristics,0,,,,...,...,,,6001029
2011,Dawson,,,Total number of private households by age group of primary household maintainers,Household characteristics,680,,,,...,...,,<a target='_blank' href='https://community-statistics.service.yukon.ca/pages/census-2011-data-notes#nhs106'>106</a>,6001029
2011,Dawson,Total number of private households by age group of primary household maintainers,,Under 25 years,Household characteristics,35,,,,...,...,,,6001029
2011,Dawson,Total number of private households by age group of primary household maintainers,,25 to 34 years,Household characteristics,105,,,,...,...,,,6001029
2011,Dawson,Total number of private households by age group of primary household maintainers,,35 to 44 years,Household characteristics,120,,,,...,...,,,6001029
2011,Dawson,Total number of private households by age group of primary household maintainers,,45 to 54 years,Household characteristics,205,,,,...,...,,,6001029
2011,Dawson,Total number of private households by age group of primary household maintainers,,55 to 64 years,Household characteristics,115,,,,...,...,,,6001029
2011,Dawson,Total number of private households by age group of primary household maintainers,,65 to 74 years,Household characteristics,90,,,,...,...,,,6001029
2011,Dawson,Total number of private households by age group of primary household maintainers,,75 years and over,Household characteristics,0,,,,...,...,,,6001029
2011,Dawson,,,Total number of private households by number of persons per room,Household characteristics,680,,,,...,...,,<a target='_blank' href='https://community-statistics.service.yukon.ca/pages/census-2011-data-notes#nhs107'>107</a>,6001029
2011,Dawson,Total number of private households by number of persons per room,,One person or fewer per room,Household characteristics,680,,,,...,...,,,6001029
2011,Dawson,Total number of private households by number of persons per room,,More than one person per room,Household characteristics,0,,,,...,...,,,6001029
2011,Dawson,,,Total number of private households by housing suitability,Household characteristics,680,,,,...,...,,<a target='_blank' href='https://community-statistics.service.yukon.ca/pages/census-2011-data-notes#nhs108'>108</a>,6001029
2011,Dawson,Total number of private households by housing suitability,,Suitable,Household characteristics,640,,,,...,...,,,6001029
2011,Dawson,Total number of private households by housing suitability,,Not suitable,Household characteristics,40,,,,...,...,,,6001029
2011,Dawson,,,Total number of owner and tenant households with household total income greater than zero; in non-farm; non-reserve private dwellings by shelter-cost-to-income ratio,Shelter costs,670,,,,...,...,,<a target='_blank' href='https://community-statistics.service.yukon.ca/pages/census-2011-data-notes#nhs109'>109</a>,6001029
2011,Dawson,Total number of owner and tenant households with household total income greater than zero; in non-farm; non-reserve private dwellings by shelter-cost-to-income ratio,,Spending less than 30% of household total income on shelter costs,Shelter costs,555,,,,...,...,,,6001029
2011,Dawson,Total number of owner and tenant households with household total income greater than zero; in non-farm; non-reserve private dwellings by shelter-cost-to-income ratio,,Spending 30% or more of household total income on shelter costs,Shelter costs,115,,,,...,...,,,6001029
2011,Dawson,Total number of owner and tenant households with household total income greater than zero; in non-farm; non-reserve private dwellings by shelter-cost-to-income ratio,Spending 30% or more of household total income on shelter costs,Spending 30% to less than 100% of household total income on shelter costs,Shelter costs,105,,,,...,...,,,6001029
2011,Dawson,,,Number of owner households in non-farm; non-reserve private dwellings,Shelter costs,260,,,,...,...,,,6001029
2011,Dawson,Number of owner households in non-farm; non-reserve private dwellings,,% of owner households with a mortgage,Shelter costs,41.2,,,,...,...,,<a target='_blank' href='https://community-statistics.service.yukon.ca/pages/census-2011-data-notes#nhs110'>110</a>,6001029
2011,Dawson,Number of owner households in non-farm; non-reserve private dwellings,,% of owner households spending 30% or more of household total income on shelter costs,Shelter costs,7.8,,,,...,...,,<a target='_blank' href='https://community-statistics.service.yukon.ca/pages/census-2011-data-notes#nhs111'>111</a>,6001029
2011,Dawson,Number of owner households in non-farm; non-reserve private dwellings,,Median monthly shelter costs for owned dwellings ($),Shelter costs,664,,,,...,...,,<a target='_blank' href='https://community-statistics.service.yukon.ca/pages/census-2011-data-notes#nhs112'>112</a>,6001029
2011,Dawson,Number of owner households in non-farm; non-reserve private dwellings,,Average monthly shelter costs for owned dwellings ($),Shelter costs,780,,,,...,...,,<a target='_blank' href='https://community-statistics.service.yukon.ca/pages/census-2011-data-notes#nhs112'>112</a>,6001029
2011,Dawson,Number of owner households in non-farm; non-reserve private dwellings,,Median value of dwellings ($),Shelter costs,184438,,,,...,...,,<a target='_blank' href='https://community-statistics.service.yukon.ca/pages/census-2011-data-notes#nhs113'>113</a>,6001029
2011,Dawson,Number of owner households in non-farm; non-reserve private dwellings,,Average value of dwellings ($),Shelter costs,209212,,,,...,...,,<a target='_blank' href='https://community-statistics.service.yukon.ca/pages/census-2011-data-notes#nhs113'>113</a>,6001029
2011,Dawson,,,Number of tenant households in non-farm; non-reserve private dwellings,Shelter costs,415,,,,...,...,,,6001029
2011,Dawson,Number of tenant households in non-farm; non-reserve private dwellings,,% of tenant households in subsidized housing,Shelter costs,14.5,,,,...,...,,<a target='_blank' href='https://community-statistics.service.yukon.ca/pages/census-2011-data-notes#nhs114'>114</a>,6001029
2011,Dawson,Number of tenant households in non-farm; non-reserve private dwellings,,% of tenant households spending 30% or more of household total income on shelter costs,Shelter costs,22.9,,,,...,...,,<a target='_blank' href='https://community-statistics.service.yukon.ca/pages/census-2011-data-notes#nhs115'>115</a>,6001029
2011,Dawson,Number of tenant households in non-farm; non-reserve private dwellings,,Median monthly shelter costs for rented dwellings ($),Shelter costs,719,,,,...,...,,<a target='_blank' href='https://community-statistics.service.yukon.ca/pages/census-2011-data-notes#nhs116'>116</a>,6001029
2011,Dawson,Number of tenant households in non-farm; non-reserve private dwellings,,Average monthly shelter costs for rented dwellings ($),Shelter costs,780,,,,...,...,,<a target='_blank' href='https://community-statistics.service.yukon.ca/pages/census-2011-data-notes#nhs116'>116</a>,6001029
2011,Faro,,,Total number of private households by tenure,Household characteristics,165,,,,...,...,,<a target='_blank' href='https://community-statistics.service.yukon.ca/pages/census-2011-data-notes#nhs103'>103</a>,6001004
2011,Faro,Total number of private households by tenure,,Owner,Household characteristics,125,,,,...,...,,,6001004
2011,Faro,Total number of private households by tenure,,Renter,Household characteristics,40,,,,...,...,,,6001018
2011,Faro,Total number of private households by tenure,,Band housing,Household characteristics,0,,,,...,...,,,6001018
2011,Faro,,,Total number of private households by condominium status,Household characteristics,165,,,,...,...,,<a target='_blank' href='https://community-statistics.service.yukon.ca/pages/census-2011-data-notes#nhs104'>104</a>,6001018
2011,Faro,Total number of private households by condominium status,,Part of a condominium development,Household characteristics,0,,,,...,...,,,6001018
2011,Faro,Total number of private households by condominium status,,Not part of a condominium development,Household characteristics,165,,,,...,...,,,6001018
2011,Faro,,,Total number of private households by number of household maintainers,Household characteristics,170,,,,...,...,,<a target='_blank' href='https://community-statistics.service.yukon.ca/pages/census-2011-data-notes#nhs105'>105</a>,6001018
2011,Faro,Total number of private households by number of household maintainers,,1 household maintainer,Household characteristics,120,,,,...,...,,,6001018
2011,Faro,Total number of private households by number of household maintainers,,2 household maintainers,Household characteristics,50,,,,...,...,,,6001018
2011,Faro,Total number of private households by number of household maintainers,,3 or more household maintainers,Household characteristics,0,,,,...,...,,,6001018
2011,Faro,,,Total number of private households by age group of primary household maintainers,Household characteristics,165,,,,...,...,,<a target='_blank' href='https://community-statistics.service.yukon.ca/pages/census-2011-data-notes#nhs106'>106</a>,6001018
2011,Faro,Total number of private households by age group of primary household maintainers,,Under 25 years,Household characteristics,0,,,,...,...,,,6001018
2011,Faro,Total number of private households by age group of primary household maintainers,,25 to 34 years,Household characteristics,20,,,,...,...,,,6001018
2011,Faro,Total number of private households by age group of primary household maintainers,,35 to 44 years,Household characteristics,10,,,,...,...,,,6001018
2011,Faro,Total number of private households by age group of primary household maintainers,,45 to 54 years,Household characteristics,65,,,,...,...,,,6001018
2011,Faro,Total number of private households by age group of primary household maintainers,,55 to 64 years,Household characteristics,40,,,,...,...,,,6001018
2011,Faro,Total number of private households by age group of primary household maintainers,,65 to 74 years,Household characteristics,15,,,,...,...,,,6001018
2011,Faro,Total number of private households by age group of primary household maintainers,,75 years and over,Household characteristics,15,,,,...,...,,,6001018
2011,Faro,,,Total number of private households by number of persons per room,Household characteristics,165,,,,...,...,,<a target='_blank' href='https://community-statistics.service.yukon.ca/pages/census-2011-data-notes#nhs107'>107</a>,6001018
2011,Faro,Total number of private households by number of persons per room,,One person or fewer per room,Household characteristics,170,,,,...,...,,,6001018
2011,Faro,Total number of private households by number of persons per room,,More than one person per room,Household characteristics,0,,,,...,...,,,6001018
2011,Faro,,,Total number of private households by housing suitability,Household characteristics,170,,,,...,...,,<a target='_blank' href='https://community-statistics.service.yukon.ca/pages/census-2011-data-notes#nhs108'>108</a>,6001018
2011,Faro,Total number of private households by housing suitability,,Suitable,Household characteristics,170,,,,...,...,,,6001004
2011,Faro,Total number of private households by housing suitability,,Not suitable,Household characteristics,0,,,,...,...,,,6001018
2011,Faro,,,Total number of owner and tenant households with household total income greater than zero; in non-farm; non-reserve private dwellings by shelter-cost-to-income ratio,Shelter costs,165,,,,...,...,,<a target='_blank' href='https://community-statistics.service.yukon.ca/pages/census-2011-data-notes#nhs109'>109</a>,6001018
2011,Faro,Total number of owner and tenant households with household total income greater than zero; in non-farm; non-reserve private dwellings by shelter-cost-to-income ratio,,Spending less than 30% of household total income on shelter costs,Shelter costs,145,,,,...,...,,,6001018
2011,Faro,Total number of owner and tenant households with household total income greater than zero; in non-farm; non-reserve private dwellings by shelter-cost-to-income ratio,,Spending 30% or more of household total income on shelter costs,Shelter costs,20,,,,...,...,,,6001018
2011,Faro,Total number of owner and tenant households with household total income greater than zero; in non-farm; non-reserve private dwellings by shelter-cost-to-income ratio,Spending 30% or more of household total income on shelter costs,Spending 30% to less than 100% of household total income on shelter costs,Shelter costs,25,,,,...,...,,,6001004
2011,Faro,,,Number of owner households in non-farm; non-reserve private dwellings,Shelter costs,125,,,,...,...,,,6001004
2011,Faro,Number of owner households in non-farm; non-reserve private dwellings,,% of owner households with a mortgage,Shelter costs,32,,,,...,...,,<a target='_blank' href='https://community-statistics.service.yukon.ca/pages/census-2011-data-notes#nhs110'>110</a>,6001004
2011,Faro,Number of owner households in non-farm; non-reserve private dwellings,,% of owner households spending 30% or more of household total income on shelter costs,Shelter costs,12,,,,...,...,,<a target='_blank' href='https://community-statistics.service.yukon.ca/pages/census-2011-data-notes#nhs111'>111</a>,6001004
2011,Faro,Number of owner households in non-farm; non-reserve private dwellings,,Median monthly shelter costs for owned dwellings ($),Shelter costs,575,,,,...,...,,<a target='_blank' href='https://community-statistics.service.yukon.ca/pages/census-2011-data-notes#nhs112'>112</a>,6001004
2011,Faro,Number of owner households in non-farm; non-reserve private dwellings,,Average monthly shelter costs for owned dwellings ($),Shelter costs,653,,,,...,...,,<a target='_blank' href='https://community-statistics.service.yukon.ca/pages/census-2011-data-notes#nhs112'>112</a>,6001004
2011,Faro,Number of owner households in non-farm; non-reserve private dwellings,,Median value of dwellings ($),Shelter costs,94838,,,,...,...,,<a target='_blank' href='https://community-statistics.service.yukon.ca/pages/census-2011-data-notes#nhs113'>113</a>,6001004
2011,Faro,Number of owner households in non-farm; non-reserve private dwellings,,Average value of dwellings ($),Shelter costs,105553,,,,...,...,,<a target='_blank' href='https://community-statistics.service.yukon.ca/pages/census-2011-data-notes#nhs113'>113</a>,6001004
2011,Faro,,,Number of tenant households in non-farm; non-reserve private dwellings,Shelter costs,40,,,,...,...,,,6001004
2011,Faro,Number of tenant households in non-farm; non-reserve private dwellings,,% of tenant households in subsidized housing,Shelter costs,37.5,,,,...,...,,<a target='_blank' href='https://community-statistics.service.yukon.ca/pages/census-2011-data-notes#nhs114'>114</a>,6001018
2011,Faro,Number of tenant households in non-farm; non-reserve private dwellings,,% of tenant households spending 30% or more of household total income on shelter costs,Shelter costs,25,,,,...,...,,<a target='_blank' href='https://community-statistics.service.yukon.ca/pages/census-2011-data-notes#nhs115'>115</a>,6001004
2011,Faro,Number of tenant households in non-farm; non-reserve private dwellings,,Median monthly shelter costs for rented dwellings ($),Shelter costs,818,,,,...,...,,<a target='_blank' href='https://community-statistics.service.yukon.ca/pages/census-2011-data-notes#nhs116'>116</a>,6001004
2011,Faro,Number of tenant households in non-farm; non-reserve private dwellings,,Average monthly shelter costs for rented dwellings ($),Shelter costs,755,,,,...,...,,<a target='_blank' href='https://community-statistics.service.yukon.ca/pages/census-2011-data-notes#nhs116'>116</a>,6001018
2011,Haines Junction,,,Total number of private households by tenure,Household characteristics,260,,,,...,...,,<a target='_blank' href='https://community-statistics.service.yukon.ca/pages/census-2011-data-notes#nhs103'>103</a>,6001018
2011,Haines Junction,Total number of private households by tenure,,Owner,Household characteristics,170,,,,...,...,,,6001018
2011,Haines Junction,Total number of private households by tenure,,Renter,Household characteristics,65,,,,...,...,,,6001018
2011,Haines Junction,Total number of private households by tenure,,Band housing,Household characteristics,25,,,,...,...,,,6001018
2011,Haines Junction,,,Total number of private households by condominium status,Household characteristics,260,,,,...,...,,<a target='_blank' href='https://community-statistics.service.yukon.ca/pages/census-2011-data-notes#nhs104'>104</a>,6001018
2011,Haines Junction,Total number of private households by condominium status,,Part of a condominium development,Household characteristics,0,,,,...,...,,,6001018
2011,Haines Junction,Total number of private households by condominium status,,Not part of a condominium development,Household characteristics,255,,,,...,...,,,6001018
2011,Haines Junction,,,Total number of private households by number of household maintainers,Household characteristics,260,,,,...,...,,<a target='_blank' href='https://community-statistics.service.yukon.ca/pages/census-2011-data-notes#nhs105'>105</a>,6001018
2011,Haines Junction,Total number of private households by number of household maintainers,,1 household maintainer,Household characteristics,150,,,,...,...,,,6001018
2011,Haines Junction,Total number of private households by number of household maintainers,,2 household maintainers,Household characteristics,100,,,,...,...,,,6001018
2011,Haines Junction,Total number of private households by number of household maintainers,,3 or more household maintainers,Household characteristics,10,,,,...,...,,,6001018
2011,Haines Junction,,,Total number of private households by age group of primary household maintainers,Household characteristics,260,,,,...,...,,<a target='_blank' href='https://community-statistics.service.yukon.ca/pages/census-2011-data-notes#nhs106'>106</a>,6001018
2011,Haines Junction,Total number of private households by age group of primary household maintainers,,Under 25 years,Household characteristics,10,,,,...,...,,,6001018
2011,Haines Junction,Total number of private households by age group of primary household maintainers,,25 to 34 years,Household characteristics,35,,,,...,...,,,6001018
2011,Haines Junction,Total number of private households by age group of primary household maintainers,,35 to 44 years,Household characteristics,50,,,,...,...,,,6001018
2011,Haines Junction,Total number of private households by age group of primary household maintainers,,45 to 54 years,Household characteristics,65,,,,...,...,,,6001018
2011,Haines Junction,Total number of private households by age group of primary household maintainers,,55 to 64 years,Household characteristics,55,,,,...,...,,,6001018
2011,Haines Junction,Total number of private households by age group of primary household maintainers,,65 to 74 years,Household characteristics,25,,,,...,...,,,6001018
2011,Haines Junction,Total number of private households by age group of primary household maintainers,,75 years and over,Household characteristics,20,,,,...,...,,,6001018
2011,Haines Junction,,,Total number of private households by number of persons per room,Household characteristics,260,,,,...,...,,<a target='_blank' href='https://community-statistics.service.yukon.ca/pages/census-2011-data-notes#nhs107'>107</a>,6001018
2011,Haines Junction,Total number of private households by number of persons per room,,One person or fewer per room,Household characteristics,255,,,,...,...,,,6001018
2011,Haines Junction,Total number of private households by number of persons per room,,More than one person per room,Household characteristics,0,,,,...,...,,,6001018
2011,Haines Junction,,,Total number of private households by housing suitability,Household characteristics,260,,,,...,...,,<a target='_blank' href='https://community-statistics.service.yukon.ca/pages/census-2011-data-notes#nhs108'>108</a>,6001018
2011,Haines Junction,Total number of private households by housing suitability,,Suitable,Household characteristics,240,,,,...,...,,,6001018
2011,Haines Junction,Total number of private households by housing suitability,,Not suitable,Household characteristics,25,,,,...,...,,,6001018
2011,Haines Junction,,,Total number of owner and tenant households with household total income greater than zero; in non-farm; non-reserve private dwellings by shelter-cost-to-income ratio,Shelter costs,235,,,,...,...,,<a target='_blank' href='https://community-statistics.service.yukon.ca/pages/census-2011-data-notes#nhs109'>109</a>,6001018
2011,Haines Junction,Total number of owner and tenant households with household total income greater than zero; in non-farm; non-reserve private dwellings by shelter-cost-to-income ratio,,Spending less than 30% of household total income on shelter costs,Shelter costs,210,,,,...,...,,,6001018
2011,Haines Junction,Total number of owner and tenant households with household total income greater than zero; in non-farm; non-reserve private dwellings by shelter-cost-to-income ratio,,Spending 30% or more of household total income on shelter costs,Shelter costs,25,,,,...,...,,,6001018
2011,Haines Junction,Total number of owner and tenant households with household total income greater than zero; in non-farm; non-reserve private dwellings by shelter-cost-to-income ratio,Spending 30% or more of household total income on shelter costs,Spending 30% to less than 100% of household total income on shelter costs,Shelter costs,25,,,,...,...,,,6001018
2011,Haines Junction,,,Number of owner households in non-farm; non-reserve private dwellings,Shelter costs,170,,,,...,...,,,6001018
2011,Haines Junction,Number of owner households in non-farm; non-reserve private dwellings,,% of owner households with a mortgage,Shelter costs,48.6,,,,...,...,,<a target='_blank' href='https://community-statistics.service.yukon.ca/pages/census-2011-data-notes#nhs110'>110</a>,6001018
2011,Haines Junction,Number of owner households in non-farm; non-reserve private dwellings,,% of owner households spending 30% or more of household total income on shelter costs,Shelter costs,5.9,,,,...,...,,<a target='_blank' href='https://community-statistics.service.yukon.ca/pages/census-2011-data-notes#nhs111'>111</a>,6001018
2011,Haines Junction,Number of owner households in non-farm; non-reserve private dwellings,,Median monthly shelter costs for owned dwellings ($),Shelter costs,574,,,,...,...,,<a target='_blank' href='https://community-statistics.service.yukon.ca/pages/census-2011-data-notes#nhs112'>112</a>,6001018
2011,Haines Junction,Number of owner households in non-farm; non-reserve private dwellings,,Average monthly shelter costs for owned dwellings ($),Shelter costs,805,,,,...,...,,<a target='_blank' href='https://community-statistics.service.yukon.ca/pages/census-2011-data-notes#nhs112'>112</a>,6001018
2011,Haines Junction,Number of owner households in non-farm; non-reserve private dwellings,,Median value of dwellings ($),Shelter costs,250068,,,,...,...,,<a target='_blank' href='https://community-statistics.service.yukon.ca/pages/census-2011-data-notes#nhs113'>113</a>,6001018
2011,Haines Junction,Number of owner households in non-farm; non-reserve private dwellings,,Average value of dwellings ($),Shelter costs,261174,,,,...,...,,<a target='_blank' href='https://community-statistics.service.yukon.ca/pages/census-2011-data-notes#nhs113'>113</a>,6001018
2011,Haines Junction,,,Number of tenant households in non-farm; non-reserve private dwellings,Shelter costs,65,,,,...,...,,,6001018
2011,Haines Junction,Number of tenant households in non-farm; non-reserve private dwellings,,% of tenant households in subsidized housing,Shelter costs,38.5,,,,...,...,,<a target='_blank' href='https://community-statistics.service.yukon.ca/pages/census-2011-data-notes#nhs114'>114</a>,6001018
2011,Haines Junction,Number of tenant households in non-farm; non-reserve private dwellings,,% of tenant households spending 30% or more of household total income on shelter costs,Shelter costs,16.7,,,,...,...,,<a target='_blank' href='https://community-statistics.service.yukon.ca/pages/census-2011-data-notes#nhs115'>115</a>,6001018
2011,Haines Junction,Number of tenant households in non-farm; non-reserve private dwellings,,Median monthly shelter costs for rented dwellings ($),Shelter costs,742,,,,...,...,,<a target='_blank' href='https://community-statistics.service.yukon.ca/pages/census-2011-data-notes#nhs116'>116</a>,6001018
2011,Haines Junction,Number of tenant households in non-farm; non-reserve private dwellings,,Average monthly shelter costs for rented dwellings ($),Shelter costs,720,,,,...,...,,<a target='_blank' href='https://community-statistics.service.yukon.ca/pages/census-2011-data-notes#nhs116'>116</a>,6001018
2011,Mt. Lorne,,,Total number of private households by tenure,Household characteristics,170,,,,...,...,,<a target='_blank' href='https://community-statistics.service.yukon.ca/pages/census-2011-data-notes#nhs103'>103</a>,6001044
2011,Mt. Lorne,Total number of private households by tenure,,Owner,Household characteristics,105,,,,...,...,,,6001044
2011,Mt. Lorne,Total number of private households by tenure,,Renter,Household characteristics,65,,,,...,...,,,6001044
2011,Mt. Lorne,Total number of private households by tenure,,Band housing,Household characteristics,0,,,,...,...,,,6001044
2011,Mt. Lorne,,,Total number of private households by condominium status,Household characteristics,170,,,,...,...,,<a target='_blank' href='https://community-statistics.service.yukon.ca/pages/census-2011-data-notes#nhs104'>104</a>,6001044
2011,Mt. Lorne,Total number of private households by condominium status,,Part of a condominium development,Household characteristics,0,,,,...,...,,,6001044
2011,Mt. Lorne,Total number of private households by condominium status,,Not part of a condominium development,Household characteristics,170,,,,...,...,,,6001044
2011,Mt. Lorne,,,Total number of private households by number of household maintainers,Household characteristics,170,,,,...,...,,<a target='_blank' href='https://community-statistics.service.yukon.ca/pages/census-2011-data-notes#nhs105'>105</a>,6001044
2011,Mt. Lorne,Total number of private households by number of household maintainers,,1 household maintainer,Household characteristics,110,,,,...,...,,,6001044
2011,Mt. Lorne,Total number of private households by number of household maintainers,,2 household maintainers,Household characteristics,55,,,,...,...,,,6001044
2011,Mt. Lorne,Total number of private households by number of household maintainers,,3 or more household maintainers,Household characteristics,0,,,,...,...,,,6001044
2011,Mt. Lorne,,,Total number of private households by age group of primary household maintainers,Household characteristics,170,,,,...,...,,<a target='_blank' href='https://community-statistics.service.yukon.ca/pages/census-2011-data-notes#nhs106'>106</a>,6001044
2011,Mt. Lorne,Total number of private households by age group of primary household maintainers,,Under 25 years,Household characteristics,0,,,,...,...,,,6001044
2011,Mt. Lorne,Total number of private households by age group of primary household maintainers,,25 to 34 years,Household characteristics,0,,,,...,...,,,6001044
2011,Mt. Lorne,Total number of private households by age group of primary household maintainers,,35 to 44 years,Household characteristics,70,,,,...,...,,,6001044
2011,Mt. Lorne,Total number of private households by age group of primary household maintainers,,45 to 54 years,Household characteristics,65,,,,...,...,,,6001044
2011,Mt. Lorne,Total number of private households by age group of primary household maintainers,,55 to 64 years,Household characteristics,20,,,,...,...,,,6001044
2011,Mt. Lorne,Total number of private households by age group of primary household maintainers,,65 to 74 years,Household characteristics,0,,,,...,...,,,6001044
2011,Mt. Lorne,Total number of private households by age group of primary household maintainers,,75 years and over,Household characteristics,0,,,,...,...,,,6001044
2011,Mt. Lorne,,,Total number of private households by number of persons per room,Household characteristics,170,,,,...,...,,<a target='_blank' href='https://community-statistics.service.yukon.ca/pages/census-2011-data-notes#nhs107'>107</a>,6001044
2011,Mt. Lorne,Total number of private households by number of persons per room,,One person or fewer per room,Household characteristics,160,,,,...,...,,,6001044
