census_year,geo_name,category,sub_category,variable_name,total,male,female,flag_total,flag_male,flag_female,geo_location,data_notes,geo_code
2021,Carcross,Total - Population aged 15 years and over by work activity during the reference year - 25% sample data,,Worked,130,70,60,,,,<a target='_blank' href='https://yukon.maps.arcgis.com/apps/dashboards/2b0cac7ad3b44cbea449bda319e6a352#GEO_CODE=6001048'>View boundary on map</a>,,6001048
2021,Carcross,Total - Population aged 15 years and over by work activity during the reference year - 25% sample data,Worked,Worked full year full time,55,25,30,,,,<a target='_blank' href='https://yukon.maps.arcgis.com/apps/dashboards/2b0cac7ad3b44cbea449bda319e6a352#GEO_CODE=6001048'>View boundary on map</a>,<a target='_blank' href='https://community-statistics.service.yukon.ca/pages/census-2021-data-notes#datanote187'>187</a>,6001048
2021,Carcross,Total - Population aged 15 years and over by work activity during the reference year - 25% sample data,Worked,Worked part year and/or part time,75,45,30,,,,<a target='_blank' href='https://yukon.maps.arcgis.com/apps/dashboards/2b0cac7ad3b44cbea449bda319e6a352#GEO_CODE=6001048'>View boundary on map</a>,<a target='_blank' href='https://community-statistics.service.yukon.ca/pages/census-2021-data-notes#datanote188'>188</a>,6001048
2021,Carcross,Total - Population aged 15 years and over by work activity during the reference year - 25% sample data,Worked,Average weeks worked in reference year,36.4,35,38,,,,<a target='_blank' href='https://yukon.maps.arcgis.com/apps/dashboards/2b0cac7ad3b44cbea449bda319e6a352#GEO_CODE=6001048'>View boundary on map</a>,,6001048
2021,Carcross 4,,,Total - Population aged 15 years and over by work activity during the reference year - 25% sample data,,,,x,x,x,<a target='_blank' href='https://yukon.maps.arcgis.com/apps/dashboards/2b0cac7ad3b44cbea449bda319e6a352#GEO_CODE=6001008'>View boundary on map</a>,<a target='_blank' href='https://community-statistics.service.yukon.ca/pages/census-2021-data-notes#datanote185'>185</a>,6001008
2021,Carcross 4,Total - Population aged 15 years and over by work activity during the reference year - 25% sample data,,Did not work,,,,x,x,x,<a target='_blank' href='https://yukon.maps.arcgis.com/apps/dashboards/2b0cac7ad3b44cbea449bda319e6a352#GEO_CODE=6001008'>View boundary on map</a>,<a target='_blank' href='https://community-statistics.service.yukon.ca/pages/census-2021-data-notes#datanote186'>186</a>,6001008
2021,Carcross 4,Total - Population aged 15 years and over by work activity during the reference year - 25% sample data,,Worked,,,,x,x,x,<a target='_blank' href='https://yukon.maps.arcgis.com/apps/dashboards/2b0cac7ad3b44cbea449bda319e6a352#GEO_CODE=6001008'>View boundary on map</a>,,6001008
2021,Carcross 4,Total - Population aged 15 years and over by work activity during the reference year - 25% sample data,Worked,Worked full year full time,,,,x,x,x,<a target='_blank' href='https://yukon.maps.arcgis.com/apps/dashboards/2b0cac7ad3b44cbea449bda319e6a352#GEO_CODE=6001008'>View boundary on map</a>,<a target='_blank' href='https://community-statistics.service.yukon.ca/pages/census-2021-data-notes#datanote187'>187</a>,6001008
2021,Carcross 4,Total - Population aged 15 years and over by work activity during the reference year - 25% sample data,Worked,Worked part year and/or part time,,,,x,x,x,<a target='_blank' href='https://yukon.maps.arcgis.com/apps/dashboards/2b0cac7ad3b44cbea449bda319e6a352#GEO_CODE=6001008'>View boundary on map</a>,<a target='_blank' href='https://community-statistics.service.yukon.ca/pages/census-2021-data-notes#datanote188'>188</a>,6001008
2021,Carcross 4,Total - Population aged 15 years and over by work activity during the reference year - 25% sample data,Worked,Average weeks worked in reference year,,,,x,x,x,<a target='_blank' href='https://yukon.maps.arcgis.com/apps/dashboards/2b0cac7ad3b44cbea449bda319e6a352#GEO_CODE=6001008'>View boundary on map</a>,,6001008
2021,Carmacks,,,Total - Population aged 15 years and over by work activity during the reference year - 25% sample data,450,235,220,,,,<a target='_blank' href='https://yukon.maps.arcgis.com/apps/dashboards/2b0cac7ad3b44cbea449bda319e6a352#GEO_CODE=6001012'>View boundary on map</a>,<a target='_blank' href='https://community-statistics.service.yukon.ca/pages/census-2021-data-notes#datanote185'>185</a>,6001012
2021,Carmacks,Total - Population aged 15 years and over by work activity during the reference year - 25% sample data,,Did not work,165,100,65,,,,<a target='_blank' href='https://yukon.maps.arcgis.com/apps/dashboards/2b0cac7ad3b44cbea449bda319e6a352#GEO_CODE=6001012'>View boundary on map</a>,<a target='_blank' href='https://community-statistics.service.yukon.ca/pages/census-2021-data-notes#datanote186'>186</a>,6001012
2021,Carmacks,Total - Population aged 15 years and over by work activity during the reference year - 25% sample data,,Worked,280,130,150,,,,<a target='_blank' href='https://yukon.maps.arcgis.com/apps/dashboards/2b0cac7ad3b44cbea449bda319e6a352#GEO_CODE=6001012'>View boundary on map</a>,,6001012
2021,Carmacks,Total - Population aged 15 years and over by work activity during the reference year - 25% sample data,Worked,Worked full year full time,150,75,80,,,,<a target='_blank' href='https://yukon.maps.arcgis.com/apps/dashboards/2b0cac7ad3b44cbea449bda319e6a352#GEO_CODE=6001012'>View boundary on map</a>,<a target='_blank' href='https://community-statistics.service.yukon.ca/pages/census-2021-data-notes#datanote187'>187</a>,6001012
2021,Carmacks,Total - Population aged 15 years and over by work activity during the reference year - 25% sample data,Worked,Worked part year and/or part time,125,60,75,,,,<a target='_blank' href='https://yukon.maps.arcgis.com/apps/dashboards/2b0cac7ad3b44cbea449bda319e6a352#GEO_CODE=6001012'>View boundary on map</a>,<a target='_blank' href='https://community-statistics.service.yukon.ca/pages/census-2021-data-notes#datanote188'>188</a>,6001012
2021,Carmacks,Total - Population aged 15 years and over by work activity during the reference year - 25% sample data,Worked,Average weeks worked in reference year,39.2,40,38.4,,,,<a target='_blank' href='https://yukon.maps.arcgis.com/apps/dashboards/2b0cac7ad3b44cbea449bda319e6a352#GEO_CODE=6001012'>View boundary on map</a>,,6001012
2021,Champagne Landing 10,,,Total - Population aged 15 years and over by work activity during the reference year - 25% sample data,,,,x,x,x,<a target='_blank' href='https://yukon.maps.arcgis.com/apps/dashboards/2b0cac7ad3b44cbea449bda319e6a352#GEO_CODE=6001038'>View boundary on map</a>,<a target='_blank' href='https://community-statistics.service.yukon.ca/pages/census-2021-data-notes#datanote185'>185</a>,6001038
2021,Champagne Landing 10,Total - Population aged 15 years and over by work activity during the reference year - 25% sample data,,Did not work,,,,x,x,x,<a target='_blank' href='https://yukon.maps.arcgis.com/apps/dashboards/2b0cac7ad3b44cbea449bda319e6a352#GEO_CODE=6001038'>View boundary on map</a>,<a target='_blank' href='https://community-statistics.service.yukon.ca/pages/census-2021-data-notes#datanote186'>186</a>,6001038
2021,Champagne Landing 10,Total - Population aged 15 years and over by work activity during the reference year - 25% sample data,,Worked,,,,x,x,x,<a target='_blank' href='https://yukon.maps.arcgis.com/apps/dashboards/2b0cac7ad3b44cbea449bda319e6a352#GEO_CODE=6001038'>View boundary on map</a>,,6001038
2021,Champagne Landing 10,Total - Population aged 15 years and over by work activity during the reference year - 25% sample data,Worked,Worked full year full time,,,,x,x,x,<a target='_blank' href='https://yukon.maps.arcgis.com/apps/dashboards/2b0cac7ad3b44cbea449bda319e6a352#GEO_CODE=6001038'>View boundary on map</a>,<a target='_blank' href='https://community-statistics.service.yukon.ca/pages/census-2021-data-notes#datanote187'>187</a>,6001038
2021,Champagne Landing 10,Total - Population aged 15 years and over by work activity during the reference year - 25% sample data,Worked,Worked part year and/or part time,,,,x,x,x,<a target='_blank' href='https://yukon.maps.arcgis.com/apps/dashboards/2b0cac7ad3b44cbea449bda319e6a352#GEO_CODE=6001038'>View boundary on map</a>,<a target='_blank' href='https://community-statistics.service.yukon.ca/pages/census-2021-data-notes#datanote188'>188</a>,6001038
2021,Champagne Landing 10,Total - Population aged 15 years and over by work activity during the reference year - 25% sample data,Worked,Average weeks worked in reference year,,,,x,x,x,<a target='_blank' href='https://yukon.maps.arcgis.com/apps/dashboards/2b0cac7ad3b44cbea449bda319e6a352#GEO_CODE=6001038'>View boundary on map</a>,,6001038
2021,Dawson,,,Total - Population aged 15 years and over by work activity during the reference year - 25% sample data,1260,650,610,,,,<a target='_blank' href='https://yukon.maps.arcgis.com/apps/dashboards/2b0cac7ad3b44cbea449bda319e6a352#GEO_CODE=6001029'>View boundary on map</a>,<a target='_blank' href='https://community-statistics.service.yukon.ca/pages/census-2021-data-notes#datanote185'>185</a>,6001029
2021,Dawson,Total - Population aged 15 years and over by work activity during the reference year - 25% sample data,,Did not work,245,110,135,,,,<a target='_blank' href='https://yukon.maps.arcgis.com/apps/dashboards/2b0cac7ad3b44cbea449bda319e6a352#GEO_CODE=6001029'>View boundary on map</a>,<a target='_blank' href='https://community-statistics.service.yukon.ca/pages/census-2021-data-notes#datanote186'>186</a>,6001029
2021,Dawson,Total - Population aged 15 years and over by work activity during the reference year - 25% sample data,,Worked,1020,540,480,,,,<a target='_blank' href='https://yukon.maps.arcgis.com/apps/dashboards/2b0cac7ad3b44cbea449bda319e6a352#GEO_CODE=6001029'>View boundary on map</a>,,6001029
2021,Dawson,Total - Population aged 15 years and over by work activity during the reference year - 25% sample data,Worked,Worked full year full time,490,250,240,,,,<a target='_blank' href='https://yukon.maps.arcgis.com/apps/dashboards/2b0cac7ad3b44cbea449bda319e6a352#GEO_CODE=6001029'>View boundary on map</a>,<a target='_blank' href='https://community-statistics.service.yukon.ca/pages/census-2021-data-notes#datanote187'>187</a>,6001029
2021,Dawson,Total - Population aged 15 years and over by work activity during the reference year - 25% sample data,Worked,Worked part year and/or part time,525,290,240,,,,<a target='_blank' href='https://yukon.maps.arcgis.com/apps/dashboards/2b0cac7ad3b44cbea449bda319e6a352#GEO_CODE=6001029'>View boundary on map</a>,<a target='_blank' href='https://community-statistics.service.yukon.ca/pages/census-2021-data-notes#datanote188'>188</a>,6001029
2021,Dawson,Total - Population aged 15 years and over by work activity during the reference year - 25% sample data,Worked,Average weeks worked in reference year,39.1,39.6,38.5,,,,<a target='_blank' href='https://yukon.maps.arcgis.com/apps/dashboards/2b0cac7ad3b44cbea449bda319e6a352#GEO_CODE=6001029'>View boundary on map</a>,,6001029
2021,Destruction Bay,,,Total - Population aged 15 years and over by work activity during the reference year - 25% sample data,,,,x,x,x,<a target='_blank' href='https://yukon.maps.arcgis.com/apps/dashboards/2b0cac7ad3b44cbea449bda319e6a352#GEO_CODE=6001049'>View boundary on map</a>,<a target='_blank' href='https://community-statistics.service.yukon.ca/pages/census-2021-data-notes#datanote185'>185</a>,6001049
2021,Destruction Bay,Total - Population aged 15 years and over by work activity during the reference year - 25% sample data,,Did not work,,,,x,x,x,<a target='_blank' href='https://yukon.maps.arcgis.com/apps/dashboards/2b0cac7ad3b44cbea449bda319e6a352#GEO_CODE=6001049'>View boundary on map</a>,<a target='_blank' href='https://community-statistics.service.yukon.ca/pages/census-2021-data-notes#datanote186'>186</a>,6001049
2021,Destruction Bay,Total - Population aged 15 years and over by work activity during the reference year - 25% sample data,,Worked,,,,x,x,x,<a target='_blank' href='https://yukon.maps.arcgis.com/apps/dashboards/2b0cac7ad3b44cbea449bda319e6a352#GEO_CODE=6001049'>View boundary on map</a>,,6001049
2021,Destruction Bay,Total - Population aged 15 years and over by work activity during the reference year - 25% sample data,Worked,Worked full year full time,,,,x,x,x,<a target='_blank' href='https://yukon.maps.arcgis.com/apps/dashboards/2b0cac7ad3b44cbea449bda319e6a352#GEO_CODE=6001049'>View boundary on map</a>,<a target='_blank' href='https://community-statistics.service.yukon.ca/pages/census-2021-data-notes#datanote187'>187</a>,6001049
2021,Destruction Bay,Total - Population aged 15 years and over by work activity during the reference year - 25% sample data,Worked,Worked part year and/or part time,,,,x,x,x,<a target='_blank' href='https://yukon.maps.arcgis.com/apps/dashboards/2b0cac7ad3b44cbea449bda319e6a352#GEO_CODE=6001049'>View boundary on map</a>,<a target='_blank' href='https://community-statistics.service.yukon.ca/pages/census-2021-data-notes#datanote188'>188</a>,6001049
